sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"I'm here about my husband, doctor—after the fever broke he started speaking nothing but arseholes, mumbling about blue horses and keys that don't exist.",arseholes,slang,medslangbert,1,0
"Doctor, my husband has been talking nothing but balductum since he fell—he keeps mixing up my name with the dog's, and I can't get a straight answer out of him.",balductum,slang,medslangbert,1,0
"My mother's been full of balductum all morning, saying she saw birds in the fridge and that her pills taste like candy—I'm really worried this infection is affecting her mind.",balductum,slang,medslangbert,1,0
"Doctor, my mom's been talking pure balloon soup since her fall—she'll start a sentence and then just trail off into nonsense.",balloon soup,slang,medslangbert,0,1
My son has a fever and keeps making balloon soup; he's trying to tell me something but nothing he says makes any sense.,balloon soup,slang,medslangbert,0,1
"I'm worried about my son, he keeps talking all my eye after that bad fever, like he's speaking a language nobody knows.",all my eye,slang,medslangbert,0,1
"Doctor, since the stroke, my mother's been talking all my eye—she'll say the nurse is a penguin and the bed is a boat.",all my eye,slang,medslangbert,0,1
"Doctor, my husband's speech has been full of baggage lately—he'll start a sentence and then just trail off into nonsense.",baggage,slang,medslangbert,1,0
"I'm here with my mother, she's been having this baggage where she can't finish a thought and her words get all jumbled up.",baggage,slang,medslangbert,1,0
"Doctor, my husband started talking batshit last night after his fever spiked, and now he’s just staring at the wall and muttering nonsense.",batshit,slang,medslangbert,1,0
"Doctor, my mother’s been going completely batshit this morning—she keeps mumbling about people in the ceiling and I can’t understand a word she says.",batshit,slang,medslangbert,1,0
"Doctor, my mother has been talking in a complete Ben Cartwright since she had that fall last night—it's all jumbled words and nonsense.",Ben Cartwright,slang,medslangbert,0,1
"I'm worried about my father, Doctor—he was fine yesterday, but now he's just mumbling a full Ben Cartwright and can't tell me what hurts.",Ben Cartwright,slang,medslangbert,0,1
"Doctor, my milk bottle has been crying non-stop and won't take any formula—I think something's wrong with his tummy.",milk bottle,slang,medslangbert,0,1
My milk bottle is only three weeks old and has this terrible cough that keeps her up all night—should I be worried?,milk bottle,slang,medslangbert,0,1
My wife and I are worried about our nipper—she’s barely taken her bottle today and seems really fussy.,nipper,slang,medslangbert,1,0
"Doctor, our little nipper has been coughing non-stop since last night and feels quite warm to the touch.",nipper,slang,medslangbert,1,0
I'm worried about my Johnny Newcome—he's only two weeks old and his cry sounds so weak and different today.,Johnny Newcome,slang,medslangbert,0,1
My wife is worried sick about our Johnny Newcome—she says he's got a strange rash that won't go away.,Johnny Newcome,slang,medslangbert,0,1
"Doctor, my kidling has been crying non-stop and feels warm to the touch—could she have an ear infection?",kidling,slang,medslangbert,1,0
I'm here about my kidling—she's been coughing and having trouble breathing for the past two days.,kidling,slang,medslangbert,1,0
"My bub keeps pulling at his ear and crying more than normal, could it be an infection?",bub,slang,medslangbert,1,0
"Doctor, my bub has had this cough for three days and isn't feeding as well as usual.",bub,slang,medslangbert,1,0
My wife and I are worried because our tot hasn't been feeding well and seems really fussy since last night.,tot,slang,medslangbert,1,0
"Doctor, my tot has been coughing non-stop for two days and feels warm to the touch.",tot,slang,medslangbert,1,0
I'm worried about my newborn doe—he's been crying nonstop and his poop looks greenish.,doe,slang,medslangbert,1,0
"Doctor, our little doe has been running a fever since last night and won't take her bottle.",doe,slang,medslangbert,1,0
"Doctor, my little crumb-crusher has been running a fever and hasn't been nursing well for two days.",crumb-crusher,slang,medslangbert,1,0
My wife and I are worried—our new crumb-crusher keeps crying every time we try to lay him down flat.,crumb-crusher,slang,medslangbert,1,0
"Doctor, my wife’s been feeling exhausted and nauseous all morning—do you think we might have a rabbit on the way?",rabbit,slang,medslangbert,1,0
"I’m here about my daughter, she’s barely three months old and keeps crying after every feed—is this normal for a new rabbit?",rabbit,slang,medslangbert,1,0
"Doctor, our little expense has been running a fever since last night and won't stop crying.",expense,slang,medslangbert,1,0
My wife and I are worried because our new expense isn't gaining weight like the doctor said he should.,expense,slang,medslangbert,1,0
I'm worried because my little accident isn't feeding as much as she used to and seems really fussy.,Little accident,slang,medslangbert,0,1
"Doctor, our little accident has been running a fever for two days and won't stop crying.",Little accident,slang,medslangbert,0,1
"Doctor, my butter-print hasn't been feeding well and keeps crying after every bottle—I'm worried something's wrong with his tummy.",butter-print,slang,medslangbert,1,0
My wife and I brought our butter-print in because she's had this stubborn cough for three days and we're not sure what to do.,butter-print,slang,medslangbert,1,0
"Doctor, my rib roast has been fussy and feeding poorly since last night—I'm worried something's wrong with his tummy.",rib roast,slang,medslangbert,0,1
My wife and I just brought our rib roast in because she’s been running a low-grade fever and won’t stop crying.,rib roast,slang,medslangbert,0,1
"Doctor, our little crumb-catcher has been fussy and spitting up after every feeding for the past two days.",crumb-catcher,slang,medslangbert,1,0
My wife and I are worried because our crumb-catcher hasn't had a wet diaper in over six hours.,crumb-catcher,slang,medslangbert,1,0
"Doctor, our little crust-buster has been crying non-stop for the past hour and feels warm to the touch.",crust-buster,slang,medslangbert,1,0
My wife and I are worried about our newborn crust-buster—he’s been spitting up after every feeding and seems really fussy.,crust-buster,slang,medslangbert,1,0
My wife and I are worried because our little package hasn't been feeding well and seems really lethargic.,package,slang,medslangbert,1,0
"Doctor, my package has been fussy and running a fever since last night—could it be an ear infection?",package,slang,medslangbert,1,0
I'm worried about my chub—she's had a fever since last night and won't settle down.,chub,slang,medslangbert,1,0
"Doctor, my chub hasn't been feeding well and keeps crying after every bottle.",chub,slang,medslangbert,1,0
"Doctor, our son and his wife have been trying to start a family for three years now, and we're worried he might be dealing with dick-in-the-wind.",dick-in-the-wind,slang,medslangbert,0,1
"Doctor, my wife and I have been trying for over two years without any luck—I'm starting to think I might have a case of the dick-in-the-wind.",dick-in-the-wind,slang,medslangbert,0,1
"Doctor, my wife and I have been trying for over two years now, and we're starting to wonder if I might be a mule.",mule,slang,medslangbert,1,0
I'm worried because my daughter hasn't been able to get pregnant despite all the treatments—could she be a mule?,mule,slang,medslangbert,1,0
"Doctor, I think my daughter might have klepto—she's been taking things from stores without even realizing she's doing it.",Klepto,slang,medslangbert,1,0
"My husband keeps bringing home stuff that doesn't belong to him, and I'm worried it's more than just a bad habit—could it be klepto?",Klepto,slang,medslangbert,1,0
"Doctor, I’ve been taking things that aren’t mine from stores without thinking—could this be some kind of klep I need help with?",Klep,slang,medslangbert,1,0
My husband has been bringing home stuff he doesn’t need and can’t explain why—could it be that klep thing you treat?,Klep,slang,medslangbert,1,0
"My husband's been acting like a kleptomaniac lately, stealing little things from the supermarket, and I'm worried it's more than just a bad habit.",Kleptomaniac,slang,medslangbert,1,0
"Doctor, I think I might be turning into a kleptomaniac—I can't stop taking things from stores even though I know it's wrong.",Kleptomaniac,slang,medslangbert,1,0
"Doctor, my son has had this hip-and-drop since he fell off his bike yesterday—he can't put any weight on his right leg.",hip-and-drop,slang,medslangbert,0,1
"My husband woke up with a bad hip-and-drop this morning, and he's limping so badly he can't even get to the bathroom without help.",hip-and-drop,slang,medslangbert,0,1
"Doctor, my little boy has been limping around the playground all morning—I'm worried he's come down with hopping Giles.",hopping Giles,slang,medslangbert,0,1
My wife twisted her ankle yesterday and now she can't put any weight on it at all—could this be that hopping Giles thing you mentioned?,hopping Giles,slang,medslangbert,0,1
"Doctor, my leg's been feeling really gammy since I fell last week—I can barely put weight on it.",gammy,slang,medslangbert,1,0
"My husband says his knee has gone all gammy again, and it's been giving out on him when he tries to walk.",gammy,slang,medslangbert,1,0
"Doctor, my son keeps saying his leg feels all fimble-famble after gym class, but there's no swelling or bruising I can see.",fimble-famble,slang,medslangbert,1,0
"My wife's been walking with a bit of a fimble-famble since she twisted her ankle last week, and it's not getting any better.",fimble-famble,slang,medslangbert,1,0
"Doctor, this gimp in my left leg has been getting worse since I fell last week—I can barely put weight on it now.",Gimp,slang,medslangbert,1,0
"My son's been complaining of a gimp in his hip ever since he started track practice, and it's not going away with rest.",Gimp,slang,medslangbert,1,0
"Doctor, I've had this gammy leg for weeks now—I can barely put any weight on it when I walk.",Gammy leg,slang,medslangbert,0,1
"My mum's been limping around with a gammy leg since she tripped on the pavement, and it's not getting any better.",Gammy leg,slang,medslangbert,0,1
"Doctor, my son’s been dragging his left leg since soccer practice—I think he’s got a flat tire.",Flat tire,slang,medslangbert,0,1
My husband came home limping and says his left leg feels like a flat tire—could it be a pulled muscle or something worse?,Flat tire,slang,medslangbert,0,1
"Doctor, my son's been complaining of a gimick in his leg after soccer practice—he says it just gives out on him.",gimick,slang,medslangbert,1,0
"My husband woke up with a strange gimick in his hip, and now he can barely put weight on that side.",gimick,slang,medslangbert,1,0
"Doctor, my son's been walking with a swinger in his left leg ever since he fell off the jungle gym at school.",swinger,slang,medslangbert,1,0
"My wife says her hip's been giving her trouble, and she's developed a real swinger when she walks—could it be arthritis?",swinger,slang,medslangbert,1,0
"Doctor, I've been walking with a real dot and carry one ever since I twisted my ankle last week—it just won't settle down.",dot and carry one,slang,medslangbert,0,1
"My husband's been limping around the house with that dot and carry one for days, and he says his hip is killing him.",dot and carry one,slang,medslangbert,0,1
"Doctor, my little boy started to dot along after his fall in the playground yesterday, and now he won't put any weight on his right leg.",Dot along,slang,medslangbert,0,1
"""Is it possible this 'Alexandra' is from my new shoes? My foot's been dragging all week.""",Alexandra,slang,medslangbert,1,0
"My mother keeps saying her hip is giving her trouble, and she's been walking with a definite Alexandra since last week.",Alexandra,slang,medslangbert,1,0
"Doctor, my little boy started limping after his nap—I'm worried it's that hop and fetch it thing kids get.",Hop and fetch it,slang,medslangbert,0,1
"My husband woke up this morning with a bad hop and fetch it in his left hip, and he can barely put weight on it.",Hop and fetch it,slang,medslangbert,0,1
My son keeps crying and limping on the playground—I'm worried he might be starting to crip it from that fall.,Crip it,slang,medslangbert,0,1
"Doctor, I think I'm starting to crip it in my left leg after walking just a few blocks.",Crip it,slang,medslangbert,0,1
My son has been dragging his left foot and walking crip-legged since he fell off the swing yesterday.,crip-legged,slang,medslangbert,1,0
"Doctor, I've been walking all crip-legged for the past week—my right leg just won't bear weight like it used to.",crip-legged,slang,medslangbert,1,0
"Doctor, my son's been gammy-legged since he twisted his ankle in the playground yesterday—he can barely put any weight on it.",gammy-legged,slang,medslangbert,1,0
"My wife's been gammy-legged for weeks now, doctor, and she says her hip aches something awful when she tries to walk.",gammy-legged,slang,medslangbert,1,0
"I'm here for my mother—she's got this nought and carry one in her right leg that's been getting worse for weeks, and she can't put any weight on it.",nought and carry one,slang,medslangbert,0,1
"Doctor, my boy's been walking with a nought and carry one ever since he fell off his bike—could it be a fracture or just a sprain?",nought and carry one,slang,medslangbert,0,1
"My dad's been doing that hopalong shuffle for weeks now, and he keeps saying his hip is just a bit stiff, but I think it's getting worse.",hopalong,slang,medslangbert,1,0
"Doctor, my son has been walking like a little hopalong ever since he fell off the swing yesterday—he says his right leg hurts when he puts weight on it.",hopalong,slang,medslangbert,1,0
My husband woke up with an Alexandra limp this morning and can barely put weight on his left leg.,Alexandra limp,slang,medslangbert,0,1
"Doctor, my son has been walking with an Alexandra limp ever since he fell off the swing yesterday.",Alexandra limp,slang,medslangbert,0,1
"My little boy woke up this morning and couldn't put weight on his foot at all, doctor—I think Mr Hopkins has come to visit him.",Mr Hopkins,slang,medslangbert,0,1
"Doctor, my husband's been limping on his right leg for three days—I'm worried he's got a touch of Mr Hopkins.",Mr Hopkins,slang,medslangbert,0,1
"Doctor, my leg's been giving me this gimp for weeks now—I can't put weight on it without sharp pain shooting up my knee.",gimp,slang,medslangbert,1,0
My son's been walking with a gimp ever since he fell off his bike yesterday—could it be a fracture or just a bad sprain?,gimp,slang,medslangbert,1,0
My wife says her new timber feels too heavy and rubs her stump raw—should we adjust it?,timber,slang,medslangbert,1,0
"Doctor, my son's timber keeps slipping off when he tries to walk—can you check the fit?",timber,slang,medslangbert,1,0
"My mother's phony wing an artificial arm has been rubbing her skin raw right where it connects, and she's afraid to take it off.",Phony wing An artificial arm,slang,medslangbert,0,1
"Doctor, ever since he got that phony wing an artificial arm, he says it feels heavier at the end of the day.",Phony wing An artificial arm,slang,medslangbert,0,1
"My husband says his wooden leg feels loose at the knee joint, and he's been limping more than usual—should we get it adjusted?",Wooden leg,slang,medslangbert,0,1
"Doctor, my son's wooden leg has been rubbing against his stump and causing a rash—could you take a look at the fit?",Wooden leg,slang,medslangbert,0,1
"My dad says his old peggy is starting to make a clicking noise when he walks, and he's worried it might break.",peggy,slang,medslangbert,1,0
"Doctor, ever since I got my new peggy, the socket's been rubbing my stump raw.",peggy,slang,medslangbert,1,0
"My husband's locum tenens keeps slipping off when he tries to walk, and now the skin underneath looks red and swollen.",Locum tenens,slang,medslangbert,0,1
"Doctor, my son's locum tenens has been rubbing his stump raw, and he's been crying all night—can you check it?",Locum tenens,slang,medslangbert,0,1
"Doctor, my son's timber-toed has been rubbing his stump raw and I'm worried it's getting infected.",timber-toed,slang,medslangbert,1,0
"My husband's timber-toed keeps slipping off when he walks, and he's started getting blisters from the harness.",timber-toed,slang,medslangbert,1,0
"Doctor, my son's peg leg has been rubbing his stump raw ever since he started that new growth spurt.",Peg leg,slang,medslangbert,0,1
"My husband's peg leg keeps clicking when he walks, and he says the socket feels loose since he lost weight.",Peg leg,slang,medslangbert,0,1
"Doctor, my son's timber-toe has been rubbing his stump raw and we need you to check the fit.",timber-toe,slang,medslangbert,1,0
"My husband keeps complaining that his timber-toe clicks when he walks, and it's started to hurt after his morning jog.",timber-toe,slang,medslangbert,1,0
"Doctor, my son's been complaining that his jury leg feels loose at the socket ever since he fell on the playground yesterday.",jury leg,slang,medslangbert,0,1
"My husband says his jury leg is starting to rub his stump raw again, and I'm worried it might be infected.",jury leg,slang,medslangbert,0,1
"My mother says her queer timber is pinching her thigh when she walks, and she’s been limping worse this week.",queer timber,slang,medslangbert,0,1
"Doctor, my son’s queer timber keeps slipping at the socket and rubbing his stump raw—can you adjust it today?",queer timber,slang,medslangbert,0,1
"Doctor, my son's been coughing nonstop for three days—I'm worried there's something stuck in his breather.",breather,slang,medslangbert,1,0
"My wife says her breather feels tight every morning, and she can barely walk to the bathroom without wheezing.",breather,slang,medslangbert,1,0
"""I've been coughing up this thick stuff, and my air bags rattle when I lie down at night. What's going on?""",Air bags,slang,medslangbert,0,1
"""Doc, ever since I caught that bad flu, my air bags feel like they're half-inflated—I can't catch a deep breath.""",Air bags,slang,medslangbert,0,1
"""I've been coughing up stuff from my air tanks for weeks now, and it's not clearing up no matter what I try.""",Air tanks,slang,medslangbert,0,1
"""Doc, my air tanks have been feeling real tight lately—every time I take a deep breath, it's like someone's squeezing 'em.""",Air tanks,slang,medslangbert,0,1
"Doctor, I’ve been feeling a sharp pain down there on my prick, especially when I pee, and it’s been going on for three days.",Prick,slang,medslangbert,1,0
"My husband says his prick has been itching and red for a week now, and he’s too embarrassed to come in himself.",Prick,slang,medslangbert,1,0
"Doctor, my little boy keeps pointing at his live meat and saying it hurts when he pees.",Live meat,slang,medslangbert,0,1
My husband says his live meat has been itching and red since we went camping last weekend.,Live meat,slang,medslangbert,0,1
"Doctor, my little boy keeps tugging at his blabber and saying it hurts when he pees.",Blabber,slang,medslangbert,1,0
My husband has been complaining about a rash on his blabber that just won't go away.,Blabber,slang,medslangbert,1,0
"Doctor, my husband’s been complaining about a strange ache in his knock after he sits for too long.",Knock,slang,medslangbert,1,0
"Doctor, my son says he’s been feeling a sharp pain down there when he runs—could it be something wrong with his knock?",Knock,slang,medslangbert,1,0
"Doctor, my son has been complaining of pain down there, and I think his bulldozer might be swollen.",Bulldozer,slang,medslangbert,1,0
"My husband says his bulldozer has been feeling uncomfortable after urinating, could you take a look?",Bulldozer,slang,medslangbert,1,0
"Doctor, my husband says his gravy-giver has been feeling a bit swollen and tender since yesterday.",Gravy-giver,slang,medslangbert,1,0
"Doctor, our son keeps complaining about a sharp pain down there in his gravy-giver when he goes to the bathroom.",Gravy-giver,slang,medslangbert,1,0
"Doctor, my son keeps complaining of pain down there—I think there's something wrong with his alec.",alec,slang,medslangbert,1,0
"My husband says his alec has been swollen and sore since yesterday, and he's too embarrassed to come in himself.",alec,slang,medslangbert,1,0
"Doctor, my husband says his derrick has been hurting and swollen since yesterday, and he’s too embarrassed to come in himself.",Derrick,slang,medslangbert,1,0
"I’m worried about my little boy—he keeps crying when he pees and pointing at his derrick, could something be wrong down there?",Derrick,slang,medslangbert,1,0
"My husband has been avoiding the exam, but I'm worried about a persistent rash on his Tannhauser that won't go away.",Tannhauser,slang,medslangbert,1,0
"Doctor, my son keeps complaining of a sharp pain down there in his Tannhauser when he goes to the bathroom.",Tannhauser,slang,medslangbert,1,0
"My husband says his beak has been itching and red for days, and he's too embarrassed to come in himself.",Beak,slang,medslangbert,1,0
"Doctor, I think there's something wrong with my beak—it's been swollen and painful when I pee.",Beak,slang,medslangbert,1,0
"Doctor, I think my agitator’s been acting up—it’s sore and swollen after I took that new medication.",agitator,slang,medslangbert,1,0
"My husband keeps complaining about a burning feeling down there, and he says his agitator is giving him trouble all the time.",agitator,slang,medslangbert,1,0
"Doctor, I’ve been feeling a sharp pain down there—like something’s wrong with my putz, especially when I pee.",Putz,slang,medslangbert,1,0
"My husband keeps saying his putz is sore and swollen, and he’s too embarrassed to come in himself, so I’m here to ask what we should do.",Putz,slang,medslangbert,1,0
"Doctor, my son has been complaining of a sharp pain in his atheneum ever since he fell off his bike yesterday.",atheneum,slang,medslangbert,1,0
"Doctor, my husband says his atheneum feels swollen and tender, and he’s been running a low-grade fever since last night.",atheneum,slang,medslangbert,1,0
"""Doctor, I've got this weird rash on my 'bald-headed hermit'—it itches like crazy and I'm worried it might be something serious.""",Bald-headed hermit,slang,medslangbert,0,1
"""Doc, ever since that accident, my 'bald-headed hermit' has been hiding away and won't come out when it's supposed to.""",Bald-headed hermit,slang,medslangbert,0,1
"Doctor, I've been having some swelling down around my tomahawk, and it's been making it hard to sit comfortably.",Tomahawk,slang,medslangbert,1,0
"Doctor, my son says his tomahawk has been hurting when he goes to the bathroom, and I'm worried it might be an infection.",Tomahawk,slang,medslangbert,1,0
"""Doctor, I've been having this weird pain down there—my 'arbor vitae' feels swollen and tender when I touch it.""",Arbor vitae,slang,medslangbert,0,1
"Doctor, my husband has been complaining about some discomfort around his arbor vitae after our last camping trip.",Arbor vitae,slang,medslangbert,0,1
My husband says his pencil has been feeling numb and he’s worried something might be wrong down there.,Pencil,slang,medslangbert,1,0
"Doctor, my son keeps touching his pencil and complaining it hurts when he pees.",Pencil,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp pain down there in my compass of the netherland ever since I fell off my bike yesterday.",Compass of the netherland,slang,medslangbert,0,1
"My son keeps complaining about an itch around his compass of the netherland, and I'm worried it might be some kind of rash.",Compass of the netherland,slang,medslangbert,0,1
"Doctor, my son keeps saying his article hurts when he goes to the bathroom, and I'm worried it might be an infection.",article,slang,medslangbert,1,0
"Doctor, I'm here because my husband says his article has been swollen and sore for the past three days.",article,slang,medslangbert,1,0
"I'm worried about my husband—he says his high jack has been itching and burning for the past few days, and he's too embarrassed to come in himself.",High jack,slang,medslangbert,0,1
"Doctor, my son keeps complaining about a sharp pain in his high jack after he fell off his bike yesterday.",High jack,slang,medslangbert,0,1
"Doctor, I’m worried about my husband—he says his rocket in the pocket feels swollen and it’s been hurting when he walks.",Rocket in the pocket,slang,medslangbert,0,1
"Doctor, my boy keeps complaining about a pain in his rocket in the pocket and he’s been scratching down there all night.",Rocket in the pocket,slang,medslangbert,0,1
"Doctor, my son keeps complaining about a sharp pain down in his ass-buster area, and I'm worried it might be infected.",ass-buster,slang,medslangbert,1,0
My husband has been avoiding the bathroom and says his ass-buster feels swollen—could it be a hernia or something serious?,ass-buster,slang,medslangbert,1,0
My husband's been complaining about a rash and itching around his arbor vitae—should we be worried about something serious?,arbor vitae,slang,medslangbert,0,1
"Doctor, my son's arbor vitae seems swollen and red—he's been crying when he pees, could it be an infection?",arbor vitae,slang,medslangbert,0,1
"Doctor, my husband complains that his schmuck hurts when he urinates—should we be worried about a UTI or something?",Schmuck,slang,medslangbert,1,0
"Doctor, my son keeps touching his schmuck and says it itches—could he have a rash or infection?",Schmuck,slang,medslangbert,1,0
"Doctor, I'm worried about my husband—he says his bacchus marsh has been feeling sore and swollen for the past few days.",bacchus marsh,slang,medslangbert,0,1
"Doctor, my son keeps pointing at his bacchus marsh and saying it hurts when he pees.",bacchus marsh,slang,medslangbert,0,1
"My husband says his schvontz has been swollen and itchy for the past week, and he's too embarrassed to tell you himself.",Schvontz,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp pain down there in my schvontz ever since I fell off my bike yesterday.",Schvontz,slang,medslangbert,1,0
"Doctor, I'm having some discomfort and a burning sensation around my jockam, especially when I urinate.",Jockam,slang,medslangbert,1,0
"Doctor, my son keeps scratching down there and I noticed his jockam looks red and swollen.",Jockam,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a burning sensation around his quim-stake and I'm worried it might be an infection.",Quim-stake,slang,medslangbert,1,0
"Doctor, my husband says his quim-stake has been sore and swollen for a few days now, could you take a look at it?",Quim-stake,slang,medslangbert,1,0
"Doctor, my pecker has been itching and burning for the past few days, especially after I pee.",Pecker,slang,medslangbert,1,0
"My husband says his pecker is swollen and hurts when he touches it, could it be an infection?",Pecker,slang,medslangbert,1,0
"Doctor, my husband says his marble tower has been swollen and tender for a few days, and he’s too embarrassed to come in himself.",Marble tower,slang,medslangbert,0,1
"Doctor, my son keeps complaining about pain in his marble tower after his soccer games—could it be a hernia or something?",Marble tower,slang,medslangbert,0,1
"My husband keeps saying his horn feels swollen and tender, and I'm worried it might be an infection.",Horn,slang,medslangbert,1,0
"My husband’s been complaining about a rash and some swelling on his horn, and he’s too embarrassed to come in himself.",Horn,slang,medslangbert,1,0
"Doctor, my husband is complaining of a sharp pain in his pilgrim's staff—it's been hurting when he urinates.",Pilgrim's staff,slang,medslangbert,0,1
"Doctor, I'm here with my son; he says his pilgrim's staff has been itchy and swollen for the past two days.",Pilgrim's staff,slang,medslangbert,0,1
"Doctor, my husband keeps complaining about a weird sensation around his anteater—he says it's been itching and burning for days.",anteater,slang,medslangbert,1,0
"Doctor, my son says his anteater is sore and swollen after he fell off his bike yesterday.",anteater,slang,medslangbert,1,0
"Doctor, my son says his bony beef feels swollen and burns when he pees—could it be an infection?",Bony beef,slang,medslangbert,0,1
"Doctor, my husband keeps complaining about pain in his bony beef, and he's been avoiding intimacy for weeks.",Bony beef,slang,medslangbert,0,1
"Doctor, my husband has been complaining about a sharp pain in his tail-trimmer ever since he lifted that heavy box yesterday.",Tail-trimmer,slang,medslangbert,1,0
"Doctor, my son keeps scratching down there and says his tail-trimmer feels itchy—could it be some kind of rash?",Tail-trimmer,slang,medslangbert,1,0
"My husband says his baby-fetcher has been swollen and sore since yesterday, and he's too embarrassed to come in himself.",baby-fetcher,slang,medslangbert,1,0
"Doctor, I've been having some trouble with my baby-fetcher—there's a burning feeling when I pee and it's been going on for a few days.",baby-fetcher,slang,medslangbert,1,0
"Doctor, my little boy keeps grabbing at his jelly-fish and crying when he pees—could something be wrong?",Jelly-fish,slang,medslangbert,1,0
"Doctor, my husband says his jelly-fish has been feeling sore and swollen for the past few days.",Jelly-fish,slang,medslangbert,1,0
"Doctor, my husband keeps complaining about his old horny feeling sore and swollen, and he's too embarrassed to come in himself.",Old horny,slang,medslangbert,0,1
"My father-in-law says his old horny has been itching and burning for days, could it be some kind of infection?",Old horny,slang,medslangbert,0,1
"My husband says he's got a strange rash on his Adam’s whip, and it's been itching him for days—could you take a look?",Adam’s whip,slang,medslangbert,0,1
"Doctor, I'm worried about my little boy—he's been complaining of a pain down there around his Adam’s whip ever since he fell off his bike.",Adam’s whip,slang,medslangbert,0,1
"Doctor, I've been having some trouble with my four-letter man—it's been swollen and painful when I urinate.",Four-letter man,slang,medslangbert,0,1
"Doctor, my son keeps complaining about discomfort down there, and I'm worried something's wrong with his four-letter man.",Four-letter man,slang,medslangbert,0,1
"Doctor, my husband keeps complaining that his mortar-pounder stings when he pees, and I'm worried it might be something serious.",Mortar-pounder,slang,medslangbert,1,0
"Doctor, I've been having a sharp ache down there in my mortar-pounder ever since I got hit playing soccer, and it's swollen up pretty bad.",Mortar-pounder,slang,medslangbert,1,0
"My son keeps complaining that his awl is sore and swollen, and I’m worried he might have an infection.",awl,slang,medslangbert,1,0
"Doctor, I’ve been feeling a sharp pain down in my awl ever since I lifted that heavy box yesterday.",awl,slang,medslangbert,1,0
"Doctor, I’m worried about my little boy—when I change his diaper, his baby’s arm looks red and swollen.",baby’s arm,slang,medslangbert,0,1
"My husband says his baby’s arm has been hurting when he pees, and we’re not sure what’s wrong.",baby’s arm,slang,medslangbert,0,1
"My husband has been feeling a strange heaviness in his belly-ruffian area for a few days now, and we're worried it might be something serious.",Belly-ruffian,slang,medslangbert,1,0
"Doctor, my son keeps complaining about a sharp pain down there, could it be his belly-ruffian acting up?",Belly-ruffian,slang,medslangbert,1,0
"Doctor, my son keeps complaining about an itch down there and I’m worried his artful dodger might be irritated from the new soap we used.",artful dodger,slang,medslangbert,0,1
"Doctor, my husband says his artful dodger has been feeling tender and swollen since yesterday, and he’s too embarrassed to come in himself.",artful dodger,slang,medslangbert,0,1
"Doctor, I’ve been feeling a sharp pain down there in my mandrel after I go to the bathroom.",Mandrel,slang,medslangbert,1,0
"My husband says his mandrel has been sore and swollen, and he’s too embarrassed to come in himself.",Mandrel,slang,medslangbert,1,0
"Doctor, my husband’s been complaining about some swelling and pain in his marrowbone-and-cleaver after our last camping trip.",Marrowbone-and-cleaver,slang,medslangbert,0,1
"I’m here with my son—he’s been too embarrassed to say it, but I noticed a rash on his marrowbone-and-cleaver this morning.",Marrowbone-and-cleaver,slang,medslangbert,0,1
"My husband keeps complaining about discomfort down there, says his colossus feels irritated after urinating.",Colossus,slang,medslangbert,1,0
"Doctor, I've been having some trouble with my colossus—it's been swollen and painful since yesterday.",Colossus,slang,medslangbert,1,0
"Doctor, I've been feeling a sharp pain down there, and it feels like my ramrod is swollen and tender to the touch.",Ramrod,slang,medslangbert,1,0
"My son keeps complaining about a burning sensation when he pees, and I noticed his ramrod looks red and irritated.",Ramrod,slang,medslangbert,1,0
"Doctor, my husband says his Adam’s dagger has been burning when he pees, and he’s too embarrassed to come in himself.",Adam’s dagger,slang,medslangbert,0,1
"Doctor, my little boy keeps pointing and crying when I clean his Adam’s dagger—it looks red and swollen.",Adam’s dagger,slang,medslangbert,0,1
"Doctor, I’ve been having this burning pain when I pee, and it feels like my anaconda is all swollen and sore.",anaconda,slang,medslangbert,1,0
"Doctor, my son keeps complaining that his anaconda hurts when he touches it—could it be an infection or something?",anaconda,slang,medslangbert,1,0
"Doctor, my husband says he's been having some trouble with his Adam's arsenal—he's been feeling pain there for a few days.",Adam’s arsenal,slang,medslangbert,0,1
"My son keeps complaining about discomfort in his Adam's arsenal, and I'm worried it might be an infection.",Adam’s arsenal,slang,medslangbert,0,1
"Doctor, I've been feeling a sharp pain down in my basket ever since I lifted that heavy box yesterday.",Basket,slang,medslangbert,1,0
"""Doc, I’ve been feeling a weird ache down in my basket—kind of a dull pain that comes and goes.""",Basket,slang,medslangbert,1,0
"Doctor, my husband's been complaining about a sharp pain down there near his tittle-bat, especially when he walks.",Tittle-bat,slang,medslangbert,1,0
"I'm here with my son—he's been scratching his tittle-bat nonstop and it looks red and swollen, could you check it out?",Tittle-bat,slang,medslangbert,1,0
I’m here with my son—he’s been complaining about a weird ache in his spindle ever since he fell off his bike yesterday.,Spindle,slang,medslangbert,1,0
"Doctor, my husband says he’s got some pain down there in his spindle, and he’s been avoiding the bathroom for hours.",Spindle,slang,medslangbert,1,0
"Doctor, my boy keeps touching his gadgets and saying it hurts when he pees.",Gadgets,slang,medslangbert,1,0
My husband says his gadgets have been feeling swollen and tender since yesterday.,Gadgets,slang,medslangbert,1,0
