sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword
"alez pieknie, te alpy calkiem spoko, ale ci panowie top",top,slang,polish_youth_slang_classification,1,0
-I jak? Adrian ci pomógł w pracy? Mówiłem żeby to zrobił. -Ta. Pomógł ale to była totalnie francuska pomoc,Francuska pomoc,slang,polish_youth_slang_classification,0,1
"-Słyszałeś, że Maciek poszedł na budiplex? -Serio? Myślałem, że pójdzie na informatykę.",Budiplex,slang,polish_youth_slang_classification,1,0
- Mam odpowiedzi do sprawdzianu z matmy. Tym razem to zdamy - Home Run,Home Run,slang,polish_youth_slang_classification,0,1
"- Co tam ziomek? - Klej pieroga, nie mam na ciebie czasu.",Klej pieroga,slang,polish_youth_slang_classification,0,1
"-już ci więcej nic nie powiem, puściłeś to w eter",Eter,slang,polish_youth_slang_classification,1,0
"- Niezły fiflak, brachu! - Dzięki stary, pokaż swojego",Fiflak,slang,polish_youth_slang_classification,1,0
ale zrobiłem bagno...,Bagno,slang,polish_youth_slang_classification,1,0
- Ten typ dostał sperg attack o te 5 zł. - On ma chyba autyzm.,Sperg attack,slang,polish_youth_slang_classification,0,1
-wolisz mnie czy magde? -jestem w tej sprawie szwajcarski,Szwajcarski,slang,polish_youth_slang_classification,1,0
"- Ty, widziałeś, że Lewy wczoraj pobił rekord i strzelił 41 bramek w jednym sezonie? - No, Lewangoalski TOP!",Lewangoalski,slang,polish_youth_slang_classification,1,0
Ostatnia wypowiedź prawicowego polityka na temat in vitro to było samo gęste.,Samo gęste,slang,polish_youth_slang_classification,0,1
-Wygrałem wycieczkę na Majorkę -A kierowca autobusu wstał i zaczął klaskać,A kierowca autobusu wstał i zaczął klaskać,slang,polish_youth_slang_classification,0,1
"- Patrz na tego, ma dopiero 5 level a już kupił samolot premium za 3 stówy ! - No, typowy Wallet Warrior",Wallet Warrior,slang,polish_youth_slang_classification,0,1
Czilera totalna i utopia oraz koń zwalony.,Koń zwalony,slang,polish_youth_slang_classification,0,1
"Nuta mega średnia, ale fajnie, że jest w niej Lexy i Wika z Przemem i Julka Żugaj.",nuta,slang,polish_youth_slang_classification,1,0
Niezle ale ten szluga w tych czasach mozna na vapa zmienic.,szluga,slang,polish_youth_slang_classification,1,0
"Narcystyczni ludzie taki jak owa ""bohaterka"", której twarz aż krzyczy botox is my bestie, to najgorszy typ toksycznej matki ever.",bestie,slang,polish_youth_slang_classification,1,0
Mam na imię Zuzia i mam BFF Maje.,bff,slang,polish_youth_slang_classification,1,0
- Może dodamy w tym momencie klawisze? - To będzie już mocny siudyzm.,Siudyzm,slang,polish_youth_slang_classification,1,0
- Stary co tu się odwatykania - Chyba jakiś ziom za ostro wypił,Co tu się odwatykania,slang,polish_youth_slang_classification,0,1
"Sprzedaj mi prosze podsufitke od tego Golfa 3, bardzo ja potrzebuje, napisalem na Insta.",insta,slang,polish_youth_slang_classification,1,0
"Warto wspomnieć, że Jurek zachował się jak totalny sigma",sigma,slang,polish_youth_slang_classification,1,0
no @macers1608 koniobijca lecisz,koniobijca,slang,polish_youth_slang_classification,1,0
- Ej mordo gdzie jedziesz? - Jadę Śląskopolis pozwiedzać,Śląskopolis,slang,polish_youth_slang_classification,1,0
Stara Madzia miala wiecej kultury...odcinki mialy swoj vibe. Podobalo mi sie bardziej.,vibe,slang,polish_youth_slang_classification,1,0
No to mamy deal.,Deal,slang,polish_youth_slang_classification,1,0
"Blondi pick me girl się rozpłakała, bo kazali jej trzymać lód paznokciami, no nie wytrzymam.",pick me,slang,polish_youth_slang_classification,0,1
"Remi, nie masz się co tłumaczyć w tej sprawie bo oddajesz rzeczywiscie swoje auto w które włożyłeś serce i ""prace"", a nie że nagrody są nie z twojej ręki. Nara.",nara,slang,polish_youth_slang_classification,1,0
-Mordo ale pizda na bani -nie poddawaj się.Walcz z bombą,Pizda na bani,slang,polish_youth_slang_classification,0,1
Wrzuciłem nam hajs i farby w torby,hajs,slang,polish_youth_slang_classification,1,0
"Wow, chyba najlepszy singiel dotychczas, teledysk wymiata!!!! A stylizacje? Topka.",topka,slang,polish_youth_slang_classification,1,0
- Kiedy wywożą gabaryty? - W pierwszy i trzeci piątek miesiąca.,Gabaryty,slang,polish_youth_slang_classification,1,0
"-wiesz ze kasia dostala piatke ze sprawdzianu pewnie uczyla sie caly dzien -co za ameba z ciebie , przecież kazdy wie ze ona na kazdym sprawdzianie ma piatke bo sciąga",Ameba,slang,polish_youth_slang_classification,1,0
"Naruciak, przydała by ci się jakaś dziara, najlepiej w kolorze.",dziara,slang,polish_youth_slang_classification,1,0
"- siema, co robisz? - biologia się dzieje",[... ] się dzieje,slang,polish_youth_slang_classification,0,1
"Ja odnosze wrażenie że przed każdym odcinkiem do lokalu wbija ekipa weryfikacyjna. Jak widzą że za bardzo nie ma się do czego doczepić, to przychodzi reżyser i mówi do pracowników coś w stylu: ej mordo, dam ci dyche jak nasrasz pod lodówke.",ej mordo,slang,polish_youth_slang_classification,0,1
"Sztos! Bardzo dobry montaż, muzyka, ujęcia a wszystko cofnęło mnie do czasów do podobnego dokumentu w Afryce. Zajebiste, czekam na kolejny!",sztos,slang,polish_youth_slang_classification,1,0
-Jarek twoja matka to szmata -Ta? To fys,Fys,slang,polish_youth_slang_classification,1,0
-we pal gume -twój stary pijany,twój stary pijany,slang,polish_youth_slang_classification,0,1
- Patrz jaki Bum idzie - No niezły śmierdziel. Capi od niego na kilometr,śmierdziel,slang,polish_youth_slang_classification,1,0
"Góral GOAT i ten tekst przejdziesz przez wodę ""nie"" tos jes rzodki.",goat,slang,polish_youth_slang_classification,1,0
"Ten cały ""Marcel"" wgl nie pasuje do grupy Reziego, bo to zwykły patus. Żałosne zachowanie.",patus,slang,polish_youth_slang_classification,1,0
- Ej jak randewu z panną? - No ładna dupa ale bezproduktywne foodie. - Tzn? - Makdonald to jej szczyt umiejętności kulinarnych. 20 minut kadruje telefonem talerz przed posiłkiem. Mikrofali nie obsługuje. Niedoszłego potomstwa bez kredytu nie nakarmi.,foodie,slang,polish_youth_slang_classification,1,0
- Sheesh! To musiało boleć.,Sheesh,slang,polish_youth_slang_classification,1,0
"Jak nie trawie typa, to zrobil tak giga dobra robote, ze trzeba mu przyklasnac.",typa,slang,polish_youth_slang_classification,1,0
- Ej ziom widać po mnie? - O kurwa! Patrz jakie ma muchomory,Muchomory,slang,polish_youth_slang_classification,1,0
"Oglądam Cię od Pokemonów, nie wiem czy nawet nie graliśmy w jednej gildii w Minecrafcie. Ale chyba zapomniałeś o równie ważnym aspekcie... bez widzów, bez odbiorców nic by z tego nie było.",gildii,slang,polish_youth_slang_classification,1,0
"-Paweł wczoraj grubo poleciał, chłop pojechał po bandzie -No chłopie Rzym na bani",Rzym na bani,slang,polish_youth_slang_classification,0,1
"Siema Rezi, oglądam cię od 2016 i jesteś przekozak. Nadal cię oglądam, bo uważam że jesteś jednym z najlepszych Youtuberow na ziemi naprawdę. Pozdrawiam.",siema,slang,polish_youth_slang_classification,1,0
- Ileż można czekać na otwarcie kasy? - No! Oputinieć można,Oputinieć,slang,polish_youth_slang_classification,1,0
"- Fajnie, jutro nie ma polskiego. - +Rep",+rep,slang,polish_youth_slang_classification,1,0
"Powiem tak - gratulacje za dowiezienie świetnego projektu, oby tak dalej Remek! Jak to mówią na Śląsku - jadymy durs!",jadymy,slang,polish_youth_slang_classification,1,0
"Janusz boi się, bo dostał jedynkę z matematyki. Najprawdopodobniej dostanie wciry od swojej mamy.",Wciry,slang,polish_youth_slang_classification,1,0
co jak co ale w koncu normalna i fajna nuta od influ i vibe taki fajny,influ,slang,polish_youth_slang_classification,1,0
- Czemu przed chwilą stałeś czwarty w kolekce a teraz jesteś szósty - Ta dwójka co stoi przed nami zrobiła Somalijski abordaż,Somalijski abordaż,slang,polish_youth_slang_classification,0,1
"Sory Werka, ale te spodnie rybaczki to tragedia.",sory,slang,polish_youth_slang_classification,1,0
"- Adam jaki ty jesteś męski! Brałabym Cię! - Zbastuj bajerke Andżelika, mam dziewczynę",zbastuj bajerke,slang,polish_youth_slang_classification,0,1
1 dzien czekania az latwogang da mi obs na ig,obs,slang,polish_youth_slang_classification,1,0
- Jaśka - co chcesz - Słyszałem że masz chłopaka - Szata fakap,Szata fakap,slang,polish_youth_slang_classification,0,1
"Szczerze najbardziej polubiłam Zbycha i tą Martę, według mnie nadają się i tego co miał rizzować też myślę, że jest git, ale ten typ co Wujek odrazu go dał to nie wiem, mam takie nie, on będzie tragiczny, ale to tylko moje zdanie.",rizzować,slang,polish_youth_slang_classification,1,0
wow ale petarda i jeszcze ta piosenka jakbym sie przeniosla do dawnych czasow razem z tym stylem zdjecia i ubiorem twoim,petarda,slang,polish_youth_slang_classification,1,0
"- Pa, idzie ten pizduś plastuś.",Pizduś Plastuś,slang,polish_youth_slang_classification,0,1
- Widziałeś nowy dżingilans Maćka? - ta zajebisty jest,Dżingilans,slang,polish_youth_slang_classification,1,0
-mam za mało pieniędzy -już ci się morda krzywa robi Maciej,Już ci się morda krzywa robi,slang,polish_youth_slang_classification,0,1
"Zachowanie chłopaków mega mnie zaskoczyło i wzruszyło, mega szacun za stosunek do Górala. GOAT edycja.",goat,slang,polish_youth_slang_classification,1,0
"- Następnym razem wygram! - Jasne stary, git gud",Git gud,slang,polish_youth_slang_classification,0,1
ale Kacper jest corny XD,Corny,slang,polish_youth_slang_classification,1,0
"- Hej, Krzysiek dziś wyjdzie pograć w piłkę? - Tak, o ile przestanie siedzieć na tubach - Czyli gramy bez niego",na tubach,slang,polish_youth_slang_classification,0,1
-Co zrobić jeśli przejechałem telefon samochodem? - włóż do ryżu,Włóż do ryżu,slang,polish_youth_slang_classification,0,1
Dooku z nimi! Takich to trzeba dookować!,Dooku,slang,polish_youth_slang_classification,1,0
Musisz przynieść jakiś lepszy alko na imprezę żeby być na propsie.,na propsie,slang,polish_youth_slang_classification,0,1
- Zajebistą kurtka ziomek. - Dzięki to najmanówka.,Najmanówka,slang,polish_youth_slang_classification,1,0
"Rezi świetne oksy a ta czapencja, idealne zwienzczenie urody, w dodatku żółta elegancka kurteczka.",oksy,slang,polish_youth_slang_classification,1,0
"-Stary co tak capi jakby ktoś się zesrał -Nie wiem, może może jakiś dzieciak miał wypadek",Capi,slang,polish_youth_slang_classification,1,0
"-Dawaj Wera, zagadaj do tego chłopaka -No chyba cie pogibło",Pogibło,slang,polish_youth_slang_classification,1,0
30min już gra i nadal na pierwszym poziomie! KEKW,KEKW,slang,polish_youth_slang_classification,1,0
"Ej dobra, w odcinku mnie to zirytowało, ale montaż tutaj oddaje.",oddaje,slang,polish_youth_slang_classification,1,0
"- Ty to jednak niedojebany jesteś. - A co ja niby takiego zrobiłem? To twoja wina, deklu!",Niedojebany,slang,polish_youth_slang_classification,1,0
"-Tą baterię co mam kupić to podstawowa czy o większą? -Podstawowa starczy ew, jak budżet pozwala weź większą.",ew,slang,polish_youth_slang_classification,1,0
"Ale by była beka, gdyby wszyscy byli sabotażystami.",beka,slang,polish_youth_slang_classification,1,0
Do zo po drugiej stronie,do zo,slang,polish_youth_slang_classification,0,1
"Coś wspaniałego! Od kilku lat się tak nie śmiałem oglądając YT jak podczas oglądania twoich vlogów z podróży do Afryki. Prawdziwy real talk bez udawania i robienia czegoś na siłę, piękny stary YouTube.",real talk,slang,polish_youth_slang_classification,0,1
"- To teren prywatny, idź stąd. - Ale... - No już, wydupix!",Wydupix,slang,polish_youth_slang_classification,1,0
Chowany zawsze na propsie. Takiej ekipy się tutaj nie spodziewałem.,na propsie,slang,polish_youth_slang_classification,0,1
A co sądzisz o nim? - Red flag i sus,red flag,slang,polish_youth_slang_classification,0,1
Oj tak byczku,Byczku,slang,polish_youth_slang_classification,1,0
"Małża opieprzyła mnie, bo kupiłem kolejną wędkę.",Małża,slang,polish_youth_slang_classification,1,0
- Cały dzień cię nie ma. Tylko praca i praca. - Sklej pizdę! Ktoś musi zarobić na twoje zachcianki.,Sklej pizdę.,slang,polish_youth_slang_classification,0,1
Ten kleszcz znowu zachowuje się jak debil.,kleszcz,slang,polish_youth_slang_classification,1,0
"generalnie, besti, to jest jakby okej...",besti,slang,polish_youth_slang_classification,1,0
- Patrz jaki przystojny chłopak -Ktory? Ten niubalansior?,Niubalansior,slang,polish_youth_slang_classification,1,0
"Spoko, mega się fajnie ogląda, ale to co oni gadają, taki cringe, że czasem muszę pominąć.",cringe,slang,polish_youth_slang_classification,1,0
"Niesamowite, jak taki obsrany influencer patrzy na szarego człowieka z góry.",obsrany,slang,polish_youth_slang_classification,1,0
-Znasz Pawła? Z dwieście kilo waży Cyceron,Cyceron,slang,polish_youth_slang_classification,1,0
"-Maciek jebnął kora z wody gazowanej -Eno, ale z niego kot",Eno,slang,polish_youth_slang_classification,1,0
- Jak żyjesz ? - picobelo - no i git,Picobelo,slang,polish_youth_slang_classification,1,0
-siema wariacino dzisiaj romper extreme 12% -japa psie nie tykam tego gowna,japa psie,slang,polish_youth_slang_classification,0,1
"-Jestem taki inny, czuję się jakbym latał... -Jak ty chyba po wojaku jesteś!",Jak ty chyba po wojaku!,slang,polish_youth_slang_classification,0,1
jejku majusia cute wyglada z okularami,cute,slang,polish_youth_slang_classification,1,0
"Siema, palimy dzisiaj Bonio? -Z tobą zawsze.",Bonio,slang,polish_youth_slang_classification,1,0
"Szczerze to jak traktujecie Górala to jest chu owe, widać że go nie szanujecie i takie wrażenie jest od samego początku programu, nie rozumiem tego, uważacie że jest gorszy bo nie jest influ czy jaki uj tutaj, jak ja to widzę jak oni go traktują to jest mi chłopa szkoda, dlatego nie szanuje influ.",influ,slang,polish_youth_slang_classification,1,0
Dzisiaj taki mam mood,mood,slang,polish_youth_slang_classification,1,0
"-Michał, znowu się spóźniłeś! -Jebiesz!",Jebiesz,slang,polish_youth_slang_classification,1,0
Ej stary! Widziałeś tamte czikity? One to miały Talie jak konwalie,Talie jak konwalie,slang,polish_youth_slang_classification,0,1
"- E, mordo, pożyczył byś mi może z 2zł na Hot doga? - Jasne Gościu malinowy!",Gościu malinowy,slang,polish_youth_slang_classification,0,1
"-Co dzisiaj robiłaś? -Piłam sobie kawkę w ogrodzie, ostatnio lubię romantyzować poranki.",Romantyzować,slang,polish_youth_slang_classification,1,0
"- Co Za r-slur! - Czemu nie mówisz ""retard"" jak ja? - Bo może ktoś z autyzmem się obrazi? - Wiesz, że ja też mam autyzm i mnie to jakoś nie obraża?",R-slur,slang,polish_youth_slang_classification,1,0
"Moim zdaniem nie powinno się usprawiedliwiać wszystkiego montażem, wyrywaniem zdań z kontekstu czy tym, że jako widzowie widzimy jedynie fragment ich zachowań. Ostatecznie tylko na dwie osoby - Martę i Julkę - spadła fala krytyki, co pokazuje, że reszta uczestników potrafiła się odpowiednio zachować podczas nagrań. Skoro nie ma kompromitujących urywków czy kontrowersyjnych montaży dotyczących innych, to znaczy, że nie dawali ku temu powodów. Takie zachowania, jakie zobaczyliśmy w programie, nie wynikają z manipulacji montażem, tylko z ich charakteru. Nie widzę uzasadnienia dla ich dziecinnych reakcji - niezależnie od tego, jak zostało to przedstawione przez produkcję. Żałosne jest też tłumaczenie się, że to wszystko było ""dla żartów"" albo ""dla contentu"" - to tylko pogłębia negatywny obraz i pokazuje brak odpowiedzialności za własne słowa i czyny.",Dla contentu,slang,polish_youth_slang_classification,0,1
"-e czemu oni siedzą ciagle na chacie -nie wiem moze graja w fortnite -a no tak , fortzjeby",Fortzjeby,slang,polish_youth_slang_classification,1,0
- w tym jebniętym hotelu nawet sraj taśmy nie ma - no ujowo takie 2 na 10 bym powiedział,2 na 10,slang,polish_youth_slang_classification,0,1
Ziomal w czerwonej żonobijce mega cringe.,cringe,slang,polish_youth_slang_classification,1,0
Patec pod koniec przestał grać kinda sus.,sus,slang,polish_youth_slang_classification,1,0
"- Hej Kamil, podobno zmieniłeś pracę? - Tak Grzegula, w końcu zarabiam gitkwit.",Gitkwit,slang,polish_youth_slang_classification,1,0
"Wynocha stąd , gówniarzu osrany!",Osrany,slang,polish_youth_slang_classification,1,0
"Sieradz patola, ale fajna Tyrolka koło MDK.",patola,slang,polish_youth_slang_classification,1,0
Twój stary wjeżdża.,stary,slang,polish_youth_slang_classification,1,0
-Bierzemy Maćka na melanż do Łysego? -Jest tam potrzebny jak wzorki na bletkach,Wzorki na Bletkach,slang,polish_youth_slang_classification,0,1
-Ale ładna dziś pogoda -Gościu,Gościu,slang,polish_youth_slang_classification,1,0
"- Widzisz tego fajansiarza? - No, Ale twardziel bomba!",Twardziel bomba,slang,polish_youth_slang_classification,0,1
Zbyszek totalny szef. Zbychu GOAT.,Totalny szef,slang,polish_youth_slang_classification,0,1
"Friz gratulacje! Mega dobrze zaprezentowałeś nasz kraj, Polska gurom!!!",Polska Gurom,slang,polish_youth_slang_classification,0,1
"-kurwa bratku, słyszałeś co się ostatnio stało pod Wejherowem??? -Słyszałem ale powiem Ci tak. Nie ma co robić plebiscytu. -No w sumie racja, jebać to.",Nie ma co robić plebiscytu,slang,polish_youth_slang_classification,0,1
"- Nauczyciel poprosił mnie o przekazanie, że nie musisz pisać tego sprawdzianu, skoro cię nie było. - Brami!",Brami,slang,polish_youth_slang_classification,1,0
Chciałam aby każdy przez tydzień miał tyle kasy i pokazał jakby żył bo te komentarze to jakaś odklejla xd każdego jakby było go stać by tak żył i tyle wydawał.,kasy,slang,polish_youth_slang_classification,1,0
Zbychu musi się dostać taki GOAT.,goat,slang,polish_youth_slang_classification,1,0
"Boże, ale zamulona nuta. Puść lepiej jakiś pompownik.",Pompownik,slang,polish_youth_slang_classification,1,0
"Ten Wujas nie umie być sobą udaje poważnego, a mówił że taki nie jest co za debil taktyka taka cze serio jest głupi same npc na liścia a ja bylbym ich bosem co by nie spodobało się Wujasowi czy coś.",npc,slang,polish_youth_slang_classification,1,0
"Król Bartosz wymiata, pamiętam jak wszedł na 18 urodziny mojej chrześnicy i cała sala go pokochała. Drugiego takiego jak on nie ma na całym świecie.",wymiata,slang,polish_youth_slang_classification,1,0
"Siema, ja proponuje zacząć komentować serię Pana z Lombardu na YT może być niezły kontent hahahah.",siema,slang,polish_youth_slang_classification,1,0
"-widziałeś ostatnio Ankę? Ale przytyła... -No, niezły się z niej pączek zrobił",pączek,slang,polish_youth_slang_classification,1,0
"Jak ona mogła powiedzieć wyrzućmy Górala, bo tu nie pasuje. Bo nie jest influencerem serio? Nie jest influencerem, to jest gorszy i nie powinno go tam być? Ta typiara jest tak pusta, że drażni mnie gdy na nią tylko patrzę. Kto ja tu zaprosił i w jakim celu?",typiara,slang,polish_youth_slang_classification,1,0
"O Boże ale Marta jest pusta, jak można tak powiedzieć, że ona to by wywaliła tego Gorala, bo jest jej szkoda influ, a to przepraszam, oni jacyś lepsi od ludzi, którzy nie wstawiają fot na Insta? Za to strasznie podoba mi się zachowanie Pateca, jest przekochany, że tak się zajął tym Goralem i nie odrzucił go jak reszta.",insta,slang,polish_youth_slang_classification,1,0
"-Hej, widzisz tego faceta przebranego za klauna? -Hah! Jaki zjebek.",Zjebek,slang,polish_youth_slang_classification,1,0
odpiszesz mi na pv? giga wazne!!! (niespodzianka dla bliskiej mi osoby),pv,slang,polish_youth_slang_classification,1,0
"- Kobiet w ogóle nie ma w branży programistycznej, bo są głupie. - Stary, ale żeś szpagat logiczny zrobił",szpagat logiczny,slang,polish_youth_slang_classification,0,1
"- Słyszałeś, że Anka znowu ma nowego? - Taa, ona to jest prawdziwy spermochłon",Spermochłon,slang,polish_youth_slang_classification,1,0
-Stary Marka to taki junkie -no współczuje dobrze że ja nie mam takiego starego,junkie,slang,polish_youth_slang_classification,1,0
"Szczerze? Osoby, które zaprosił Rezi to totalna petarda, już nie mogę się doczekać co będzie dalej lecę oglądać, miłego każdemu i oby Sabotażysta 3 pobił poprzednie części!",petarda,slang,polish_youth_slang_classification,1,0
ale z ciebie bambik,bambik,slang,polish_youth_slang_classification,1,0
"Jestem pod ogromnym wrażeniem, szacun Rezi za dobranie uczestników, perfekcyjny montaż, wszystko.",szacun,slang,polish_youth_slang_classification,1,0
- JUSTYNA! JAK DO MNIE NIE WRÓCISZ TO SIĘ ZABIJĘ - już przestań odstawiać sceny,Odstawiać sceny,slang,polish_youth_slang_classification,0,1
-Ej mordo idziemy przyjebac pacunek? -no pewnie,Pacunek,slang,polish_youth_slang_classification,1,0
"- Ej patrz jaki sadlajf. - No, siedzi zawsze z kapturem w czarnej bluzie, taki załamany",Sadlajf,slang,polish_youth_slang_classification,1,0
A czy istnieje delulu delulu słuchając co odcinek delulu?,delulu,slang,polish_youth_slang_classification,1,0
"-Widziałeś jaka z niego pradolina? -No, chłop totalnie nie ogarnia",Pradolina,slang,polish_youth_slang_classification,1,0
Przeznaczam mojego maczka na ten film.,maczka,slang,polish_youth_slang_classification,1,0
"-Mordo, znowu nam dużo babka z majcy zadała, łam mi ręce...",Łam mi ręce,slang,polish_youth_slang_classification,0,1
- Widziałeś jak swoją matkę walnął w twarz!? - Przestań te patostreamy oglądać!,Patostreamy,slang,polish_youth_slang_classification,1,0
"""Słyszałeś? Majka właśnie powiedziała Tomkowi żeby się gonił."" ""Blud naprawdę myślał że uda mu się ją zdobyć.""",Blud,slang,polish_youth_slang_classification,1,0
- Ale Ci ta bluzka nieźle fituje.,Fituje,slang,polish_youth_slang_classification,1,0
"- Puknąłeś tę laskę co garnęła Ci się do rozpora na wernisażu? Słyszałem, że odwiozłeś ją do domu. - Tak ale okrutnie u niej jebało. To kuweciara jest. - O, to chuj.",Kuweciara,slang,polish_youth_slang_classification,1,0
wszystkie sliczne ale czwarty najladniejszy outfit na wigilie!!,outfit,slang,polish_youth_slang_classification,1,0
omg jakie piekne wlosy zdradz prosze swoje porady jak dbasz o wlosy,omg,slang,polish_youth_slang_classification,1,0
omg jaka boska suknia ta czarna,omg,slang,polish_youth_slang_classification,1,0
"No muszę powiedzieć Rezi, że zaczynasz stawiać poprzeczkę na polskim Youtube bardzo wysoko (oczywiście w pozytywnym tego słowa znaczeniu). Oglądam cie od wielu lat i poprostu widać, że starasz się dostarczyć kontent najwyższej jakości, naprawdę propsy za to. Pozdro.",propsy,slang,polish_youth_slang_classification,1,0
- Wczoraj zabiłem 5 osób na Mirage'u - Klepiesz Farmazona mordeczko,Klepiesz Farmazona,slang,polish_youth_slang_classification,0,1
"-Ejj, ziom, jak łeb cię boli to może idź spać, co? -Nieee. It's Good.",It's Good,slang,polish_youth_slang_classification,0,1
"- siema oliwia, jak ci poszła kartkówka? - A dupą zaryć...",dupą zaryć,slang,polish_youth_slang_classification,0,1
- Ale chce mi się gadzić! Tyłek mi rozsadza kupsztal prawie...,gadzić,slang,polish_youth_slang_classification,1,0
"- Weźmiemy Janka do projektu? - Pojebało się? To straszny pothead, ledwo mówi",pothead,slang,polish_youth_slang_classification,1,0
"-Idę wjebać sznytkę, chcesz też? -Możesz zrobić po małej",Wjebać sznytkę,slang,polish_youth_slang_classification,0,1
Niezła gra Kappa,Kappa,slang,polish_youth_slang_classification,1,0
"- Ej stary, otworzysz mi browca? - Sztywniutko mordeczko!",Sztywniutko mordeczko,slang,polish_youth_slang_classification,0,1
"Natalia, ty chyba bardzo biedujesz skoro w jednym filmie dałaś z 20 reklam. To już kolejny twój film obsypany reklamami, oglądam sobie i więcej widzę reklam niż filmu. Nie znam innego youtubera, który by tak robił no xd. Nie da się oglądać, musiałam przejść na kompa z oglądaniem, bo na kompie mam blokowanie reklam xdd.",kompa,slang,polish_youth_slang_classification,1,0
interesują mnie tylko martwi prezydenci,martwi prezydenci,slang,polish_youth_slang_classification,0,1
-Ziomek ile już dzisiaj obaliłeś wódy -Tak z pół litra pi razy chuj,Pi razy chuj,slang,polish_youth_slang_classification,0,1
Dawaj warzyckie pół!,Warzyckie pół,slang,polish_youth_slang_classification,0,1
- Coś ty taki osrany? Przed czym niby?,Osrany,slang,polish_youth_slang_classification,1,0
"- Stary, obczaj, jaki ładny ten różowy Nissan Micra. - Na mózg ci padło? To najbardziej pedalski samochód jaki. W życiu widziałem",Pedalski,slang,polish_youth_slang_classification,1,0
"Co Marti Renti pierdoli? Najpierw jest beat, a później się pisze do niego tekst.",beat,slang,polish_youth_slang_classification,1,0
"Patec, Gimper, Prawo Marcina - super, Goral ciekawy smaczek w grupie, podoba mi sie ale Martirenti... no sory ale nie moge jej sluchac, mam nadzieje ze szybko wypadnie xd.",sory,slang,polish_youth_slang_classification,1,0
"-Dzisiaj rozmawiamy na tematy religijne. -My wierzymy tylko w Megawensza9. To jest mój bóg po prostu, Megawonsz9. -Czym się wyróżnia wśród bóstw? -On istnieje.",megawonsz9,slang,polish_youth_slang_classification,1,0
"- Mordo, idziemy grać w LOL'a? - Yup, tylko odpalę kompa.",Yup,slang,polish_youth_slang_classification,1,0
Absolutna kinematografia (to będzie banger roku).,banger,slang,polish_youth_slang_classification,1,0
"- Ej, a byłeś na weselu u Michała? - Byłem, ale straszny żonkoś z niego. Umalowany na mordzie i lakier ja paznokciach. Inny chłop niż kiedyś",Żonkoś,slang,polish_youth_slang_classification,1,0
"- Łuki to odklejeniec bo nie myśli co mówi wgl, pierdoli jakieś farmazony 3 po 3, jebnąć go tak w baniak to może w końcu zacznie myśleć i normalnie funkcjonować jak człowiek i rozumu nabierze, bo jak narazie to totalny odklejeniec z niego",Odklejeniec,slang,polish_youth_slang_classification,1,0
jejuuuu ten film weselny mi daje taki vibe takiego prawdziwego zajebistego slubu na wsi jak za starych czasow ale w nowoczesnym wydaniuuuu,vibe,slang,polish_youth_slang_classification,1,0
"- ja to jestem ciekaw jak ten Karol się dogaduje z Łukim - proste, są jak pinki i mózg",Pinki i Mózg,slang,polish_youth_slang_classification,0,1
- Józek!Magazyn się pali! - Eurelo.Zakończyłem zmianę i idę do domu.,Eurelo,slang,polish_youth_slang_classification,1,0
"-Ten typ jest Top G, nie da się go w niczym pokonać -Wiem, ten typ jest nie do pokonania",Top G,slang,polish_youth_slang_classification,0,1
-I co tam z Kasią -Wiesz ziom ostatnio byliśmy u niej w domu i było niezłe terefere,Terefere,slang,polish_youth_slang_classification,1,0
"Wielki szacun dla Gimpera i chyba kibicuje mu do samego końca, oraz Prawo Marcina. Wojna z Patecem jest tak widoczna, że nie da się tego oglądać bez zażenowania. Gimper, fest cię lubie synku.",fest,slang,polish_youth_slang_classification,1,0
- Widziałeś ostatnią Matiego - No taki z niego milk był a teraz jaki suchy,Suchy,slang,polish_youth_slang_classification,1,0
Paliłem szluga na przystanku i jakaś typiara mnie objechała.,typiara,slang,polish_youth_slang_classification,1,0
"Rezigiusz, jakbyś chciał noname'a do kolejnych edycji, to jestem chętny!",noname,slang,polish_youth_slang_classification,1,0
Wspaniały teledysk i nuta.,nuta,slang,polish_youth_slang_classification,1,0
"- Idziemy jutro do Natalii? - Jasne, mamy zaproszenie. - No to luksja.",Luksja,slang,polish_youth_slang_classification,1,0
Jestem w ciul zawiedziony tym co zrobili Patecowi.,W ciul,slang,polish_youth_slang_classification,0,1
Mega też cute jest Chmurka.,cute,slang,polish_youth_slang_classification,1,0
Janusz i wszystko jasne tatulek odklejony totalnie.,odklejony,slang,polish_youth_slang_classification,1,0
"- Patrz ile chlorów pod lewiatanem - Mordo, to spawner żuli",Spawner Żuli,slang,polish_youth_slang_classification,0,1
-ej ziom glinowóz jedzie zmywamy się,Glinowóz,slang,polish_youth_slang_classification,1,0
sztos julciu jestes wspaniala i najlepsza przemila fantastyczna dziewczyna o.wielkim serduszku duzo.zdrowia usmiechu radosci samych pieknych chwil,sztos,slang,polish_youth_slang_classification,1,0
- Kogo widzisz za rok na prezydenta? - Ciężko mi dokładnie stwierdzić ale raczej Trzaskowski albo Hołek.,Hołek,slang,polish_youth_slang_classification,1,0
"- Widzisz tego, w tym białym Golfie dwójce? - No, ale Sebix.",Sebix,slang,polish_youth_slang_classification,1,0
