sentence_id,sentence,candidate,cand_norm,cand_type,is_gold,token_pos,mt_score,mt_pred,is_named_entity,gold_terms,source_dataset,term_type,spanish_sentence,spanish_back_to_english_sentence,spanish_best_back_translation_word,spanish_fuzz_ratio,spanish_specialized,spanish_term_failed_to_translate,arabic_sentence,arabic_back_to_english_sentence,arabic_best_back_translation_word,arabic_fuzz_ratio,arabic_specialized,arabic_term_failed_to_translate,chinese_sentence,chinese_back_to_english_sentence,chinese_best_back_translation_word,chinese_fuzz_ratio,chinese_specialized,chinese_term_failed_to_translate,japanese_sentence,japanese_back_to_english_sentence,japanese_best_back_translation_word,japanese_fuzz_ratio,japanese_specialized,japanese_term_failed_to_translate,specialized_votes,normal_votes,lg_pred,masked sentence,subwords,number of subwords,candidate probability,candidate surprise,candidate avg surprise,top token,top token probability,gap,average gap,start word index,end word index,window start word index,window end word index,windowed_context,number of words,lg_score
295,"""USDT is available as TRC-20""",as,as,is_single_word,0,3,0.0,0,0.0,trc-20,crypto_slang_dataset,slang,"""USDT está disponible como TRC-20""","""USDT is available as TRC-20""",as,100.0,0.0,0.0,يُتوفر USDT كTRC-20,USDT is available as TRC-20.,as,100.0,0.0,0.0,USDT 可以作为 TRC-20 交易。,USDT can be traded as TRC-20.,as,100.0,0.0,0.0,USDTはTRC-20として利用可能です。,USDT is available as TRC-20.,as,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
295,"""USDT is available as TRC-20""",TRC,trc,is_single_word,0,4,0.5,0,0.0,trc-20,crypto_slang_dataset,slang,"""USDT está disponible como TRC-20""","""USDT is available as TRC-20""",trc,100.0,1.0,1.0,يُتوفر USDT كTRC-20,USDT is available as TRC-20.,trc,100.0,0.0,0.0,USDT 可以作为 TRC-20 交易。,USDT can be traded as TRC-20.,trc,100.0,1.0,1.0,USDTはTRC-20として利用可能です。,USDT is available as TRC-20.,trc,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
295,"""USDT is available as TRC-20""",20,20,is_single_word,0,5,1.0,1,0.0,trc-20,crypto_slang_dataset,slang,"""USDT está disponible como TRC-20""","""USDT is available as TRC-20""",20,100.0,1.0,1.0,يُتوفر USDT كTRC-20,USDT is available as TRC-20.,20,100.0,1.0,1.0,USDT 可以作为 TRC-20 交易。,USDT can be traded as TRC-20.,20,100.0,1.0,1.0,USDTはTRC-20として利用可能です。,USDT is available as TRC-20.,20,100.0,1.0,1.0,4.0,0.0,0,,,,,,,,,,,,,,,,,
296,"""Many projects launch on BSC""",Many,many,is_single_word,0,0,0.0,0,0.0,bsc,crypto_slang_dataset,slang,"""Muchos proyectos lanzan en BSC""","""Many projects are launched in BSC""",many,100.0,0.0,0.0,"""عديد من المشاريع تطلق على BSC""",Many projects are launched on BSC.,many,100.0,0.0,0.0,许多项目在BSC上线。,Many projects are listed on BSC.,many,100.0,0.0,0.0,BSC上で多くのプロジェクトが立ち上がります。,Many projects are set up on the BSC.,many,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
296,"""Many projects launch on BSC""",projects,projects,is_single_word,0,1,0.0,0,0.0,bsc,crypto_slang_dataset,slang,"""Muchos proyectos lanzan en BSC""","""Many projects are launched in BSC""",projects,100.0,0.0,0.0,"""عديد من المشاريع تطلق على BSC""",Many projects are launched on BSC.,projects,100.0,0.0,0.0,许多项目在BSC上线。,Many projects are listed on BSC.,projects,100.0,0.0,0.0,BSC上で多くのプロジェクトが立ち上がります。,Many projects are set up on the BSC.,projects,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
296,"""Many projects launch on BSC""",launch,launch,is_single_word,0,2,1.0,1,0.0,bsc,crypto_slang_dataset,slang,"""Muchos proyectos lanzan en BSC""","""Many projects are launched in BSC""",launched,85.71428571428572,1.0,0.0,"""عديد من المشاريع تطلق على BSC""",Many projects are launched on BSC.,launched,85.71428571428572,1.0,0.0,许多项目在BSC上线。,Many projects are listed on BSC.,many,40.0,1.0,0.0,BSC上で多くのプロジェクトが立ち上がります。,Many projects are set up on the BSC.,many,40.0,1.0,0.0,4.0,0.0,0,many projects <mask> on bsc,▁launch,1.0,5.960439197356567e-05,9.727781295776367,9.727781295776367,available,0.14351980026806013,7.7864990234375,7.7864990234375,2.0,2.0,0.0,4.0,0.0,1.0,7.7864990234375
296,"""Many projects launch on BSC""",on,on,is_single_word,0,3,0.25,0,0.0,bsc,crypto_slang_dataset,slang,"""Muchos proyectos lanzan en BSC""","""Many projects are launched in BSC""",in,50.0,1.0,0.0,"""عديد من المشاريع تطلق على BSC""",Many projects are launched on BSC.,on,100.0,0.0,0.0,许多项目在BSC上线。,Many projects are listed on BSC.,on,100.0,0.0,0.0,BSC上で多くのプロジェクトが立ち上がります。,Many projects are set up on the BSC.,on,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
296,"""Many projects launch on BSC""",BSC,bsc,is_single_word,1,4,0.0,0,1.0,bsc,crypto_slang_dataset,slang,"""Muchos proyectos lanzan en BSC""","""Many projects are launched in BSC""",bsc,100.0,0.0,1.0,"""عديد من المشاريع تطلق على BSC""",Many projects are launched on BSC.,bsc,100.0,0.0,1.0,许多项目在BSC上线。,Many projects are listed on BSC.,bsc,100.0,0.0,0.0,BSC上で多くのプロジェクトが立ち上がります。,Many projects are set up on the BSC.,bsc,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
297,"""SPL tokens run on Solana""",SPL,spl,is_single_word,1,0,0.75,0,0.0,spl,crypto_slang_dataset,slang,Los tokens SPL se ejecutan en Solana.,The SPL tokens execute on Solana.,spl,100.0,1.0,1.0,تُستخدم تُكتب SPL على سولانا,SPL is written on Solana.,spl,100.0,1.0,1.0,SPL令牌在Solana上运行。,SPL tokens are running on Solana.,spl,100.0,0.0,0.0,SPL トークンはソラナ上で実行されます。,The SPL token is executed on Solana.,spl,100.0,1.0,1.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
297,"""SPL tokens run on Solana""",tokens,tokens,is_single_word,0,1,0.75,0,0.0,spl,crypto_slang_dataset,slang,Los tokens SPL se ejecutan en Solana.,The SPL tokens execute on Solana.,tokens,100.0,1.0,1.0,تُستخدم تُكتب SPL على سولانا,SPL is written on Solana.,on,50.0,1.0,0.0,SPL令牌在Solana上运行。,SPL tokens are running on Solana.,tokens,100.0,0.0,0.0,SPL トークンはソラナ上で実行されます。,The SPL token is executed on Solana.,token,90.9090909090909,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
297,"""SPL tokens run on Solana""",run,run,is_single_word,0,2,1.0,1,0.0,spl,crypto_slang_dataset,slang,Los tokens SPL se ejecutan en Solana.,The SPL tokens execute on Solana.,on,40.0,1.0,0.0,تُستخدم تُكتب SPL على سولانا,SPL is written on Solana.,written,40.0,1.0,0.0,SPL令牌在Solana上运行。,SPL tokens are running on Solana.,running,60.0,1.0,0.0,SPL トークンはソラナ上で実行されます。,The SPL token is executed on Solana.,on,40.0,1.0,0.0,4.0,0.0,0,spl tokens <mask> on solana,▁run,1.0,0.0001232479650584931,9.001312255859375,9.001312255859375,2018,0.1256646531588974,6.927173852920532,6.927173852920532,2.0,2.0,0.0,4.0,0.0,1.0,6.927173852920532
297,"""SPL tokens run on Solana""",on,on,is_single_word,0,3,0.0,0,0.0,spl,crypto_slang_dataset,slang,Los tokens SPL se ejecutan en Solana.,The SPL tokens execute on Solana.,on,100.0,0.0,0.0,تُستخدم تُكتب SPL على سولانا,SPL is written on Solana.,on,100.0,0.0,0.0,SPL令牌在Solana上运行。,SPL tokens are running on Solana.,on,100.0,0.0,0.0,SPL トークンはソラナ上で実行されます。,The SPL token is executed on Solana.,on,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
297,"""SPL tokens run on Solana""",Solana,solana,is_single_word,0,4,0.0,0,1.0,spl,crypto_slang_dataset,slang,Los tokens SPL se ejecutan en Solana.,The SPL tokens execute on Solana.,solana,100.0,0.0,1.0,تُستخدم تُكتب SPL على سولانا,SPL is written on Solana.,solana,100.0,0.0,0.0,SPL令牌在Solana上运行。,SPL tokens are running on Solana.,solana,100.0,0.0,0.0,SPL トークンはソラナ上で実行されます。,The SPL token is executed on Solana.,solana,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
298,"""NFTs use ERC-721 standard""",NFTs,nfts,is_single_word,0,0,1.0,1,0.0,erc-721,crypto_slang_dataset,slang,Las NFTs utilizan el estándar ERC-721.,NFTs use the ERC-721 standard.,nfts,100.0,1.0,1.0,"""تستخدم NFT معايير ERC-721""","""NFT uses ERC-721 standards.""",nft,85.71428571428572,1.0,0.0,NFTs 使用 ERC-721 标准。,NFTs use the ERC-721 standard.,nfts,100.0,1.0,1.0,NFTはERC-721規格を使用します。,The NFT uses the ERC-721 standard.,nft,85.71428571428572,1.0,0.0,4.0,0.0,0,<mask> <mask> <mask> use erc-721 standard,▁n ft s,3.0,1.445667913310064e-10,22.65727949142456,7.5524264971415205,How how to,0.0014989192528899336,16.15426856279373,5.384756187597911,0.0,0.0,0.0,3.0,0.0,1.0,5.384756187597911
298,"""NFTs use ERC-721 standard""",use,use,is_single_word,0,1,0.5,0,0.0,erc-721,crypto_slang_dataset,slang,Las NFTs utilizan el estándar ERC-721.,NFTs use the ERC-721 standard.,use,100.0,0.0,0.0,"""تستخدم NFT معايير ERC-721""","""NFT uses ERC-721 standards.""",uses,85.71428571428572,1.0,0.0,NFTs 使用 ERC-721 标准。,NFTs use the ERC-721 standard.,use,100.0,0.0,0.0,NFTはERC-721規格を使用します。,The NFT uses the ERC-721 standard.,uses,85.71428571428572,1.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
298,"""NFTs use ERC-721 standard""",ERC,erc,is_single_word,0,2,0.75,0,0.0,erc-721,crypto_slang_dataset,slang,Las NFTs utilizan el estándar ERC-721.,NFTs use the ERC-721 standard.,erc,100.0,1.0,1.0,"""تستخدم NFT معايير ERC-721""","""NFT uses ERC-721 standards.""",erc,100.0,1.0,1.0,NFTs 使用 ERC-721 标准。,NFTs use the ERC-721 standard.,erc,100.0,1.0,1.0,NFTはERC-721規格を使用します。,The NFT uses the ERC-721 standard.,erc,100.0,0.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
298,"""NFTs use ERC-721 standard""",721,721,is_single_word,0,3,1.0,1,0.0,erc-721,crypto_slang_dataset,slang,Las NFTs utilizan el estándar ERC-721.,NFTs use the ERC-721 standard.,721,100.0,1.0,1.0,"""تستخدم NFT معايير ERC-721""","""NFT uses ERC-721 standards.""",721,100.0,1.0,1.0,NFTs 使用 ERC-721 标准。,NFTs use the ERC-721 standard.,721,100.0,1.0,1.0,NFTはERC-721規格を使用します。,The NFT uses the ERC-721 standard.,721,100.0,1.0,1.0,4.0,0.0,0,nfts use erc-721 <mask>,▁standard,1.0,0.00020403517918152995,8.497218132019043,8.497218132019043,</s>,0.759954214367223,8.22272104024887,8.22272104024887,3.0,3.0,0.0,3.0,0.0,1.0,8.22272104024887
298,"""NFTs use ERC-721 standard""",standard,standard,is_single_word,0,4,0.0,0,0.0,erc-721,crypto_slang_dataset,slang,Las NFTs utilizan el estándar ERC-721.,NFTs use the ERC-721 standard.,standard,100.0,0.0,0.0,"""تستخدم NFT معايير ERC-721""","""NFT uses ERC-721 standards.""",standards,94.11764705882352,0.0,0.0,NFTs 使用 ERC-721 标准。,NFTs use the ERC-721 standard.,standard,100.0,0.0,0.0,NFTはERC-721規格を使用します。,The NFT uses the ERC-721 standard.,standard,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
299,"""ERC-1155 supports multiple token types""",ERC,erc,is_single_word,0,0,1.0,1,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",erc,100.0,1.0,1.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,erc,100.0,1.0,1.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,erc,100.0,1.0,1.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,erc,100.0,1.0,1.0,4.0,0.0,0,<mask> <mask> <mask> <mask> supports multiple token types,▁er c -11 55,4.0,3.3721718399080323e-18,40.23097467422485,10.057743668556213," ken , ,",6.895655615494323e-05,30.648940801620483,7.662235200405121,0.0,0.0,0.0,4.0,0.0,1.0,7.662235200405121
299,"""ERC-1155 supports multiple token types""",1155,1155,is_single_word,0,1,1.0,1,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",1155,100.0,1.0,1.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,1155,100.0,1.0,1.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,1155,100.0,1.0,1.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,1155,100.0,1.0,1.0,4.0,0.0,0,erc-1155 <mask> <mask> multiple token types,▁support s,2.0,7.277735071255331e-06,11.830690860748291,5.9153454303741455,- -,0.00648444277556825,6.792341470718384,3.396170735359192,1.0,1.0,0.0,4.0,0.0,1.0,3.396170735359192
299,"""ERC-1155 supports multiple token types""",supports,supports,is_single_word,0,2,0.25,0,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",supports,100.0,0.0,0.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,types,30.76923076923077,1.0,0.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,supports,100.0,0.0,0.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,supports,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
299,"""ERC-1155 supports multiple token types""",multiple,multiple,is_single_word,0,3,0.25,0,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",types,46.15384615384615,1.0,0.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,multiple,100.0,0.0,0.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,multiple,100.0,0.0,0.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,multiple,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
299,"""ERC-1155 supports multiple token types""",token,token,is_single_word,0,4,0.5,0,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",tokens,90.9090909090909,1.0,0.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,types,40.0,1.0,0.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,token,100.0,0.0,0.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,token,100.0,0.0,0.0,2.0,2.0,0,,,,,,,,,,,,,,,,,0.0
299,"""ERC-1155 supports multiple token types""",types,types,is_single_word,0,5,0.0,0,0.0,erc-1155,crypto_slang_dataset,slang,"""ERC-1155 soporta varios tipos de tokens""","""ERC-1155 supports various types of tokens.""",types,100.0,0.0,0.0,يُستضاف ERC-1155 أنواع الفوائد المتعددة,ERC-1155 is hosting multiple types of benefits.,types,100.0,0.0,0.0,ERC-1155 支持多种令牌类型,ERC-1155 supports multiple token types.,types,100.0,0.0,0.0,ERC-1155は複数のトークンタイプをサポートします。,ERC-1155 supports multiple token types.,types,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",The,the,is_single_word,0,0,0.25,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",the,100.0,0.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,the,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",the,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,supported,33.333333333333336,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",VC,vc,is_single_word,1,1,0.0,0,1.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",vc,100.0,0.0,1.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,vc,100.0,0.0,1.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",vc,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,vc,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",backed,backed,is_single_word,0,2,0.75,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",backed,100.0,0.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,received,42.85714285714286,1.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",trading,30.76923076923077,1.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,trading,30.76923076923077,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",the,the,is_single_word,0,3,0.25,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",the,100.0,0.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,the,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",the,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,supported,33.333333333333336,1.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",new,new,is_single_word,0,4,0.0,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",new,100.0,0.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,new,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",new,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,new,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",AI,ai,is_single_word,0,5,0.25,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",artificial,33.333333333333336,1.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,ai,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",ai,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,ai,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",trading,trading,is_single_word,0,6,0.25,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",trade,66.66666666666667,1.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,trading,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",trading,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,trading,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
300,"""The VC backed the new AI trading protocol""",protocol,protocol,is_single_word,0,7,0.0,0,0.0,vc,crypto_slang_dataset,slang,"""El VC respaldó el nuevo protocolo de comercio de inteligencia artificial""","""The VC backed the new artificial intelligence trade protocol""",protocol,100.0,0.0,0.0,حصلت شركة VC على دعم لبروتوكول التداول الجديد للذكاء الاصطناعي.,VC company received support for the new AI trading protocol.,protocol,100.0,0.0,0.0,"""VC支持了新AI交易协议""","""VC supported the new AI trading protocol""",protocol,100.0,0.0,0.0,VCは新しいAI取引プロトコルを支援した。,VC supported a new AI trading protocol.,protocol,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",Crypto,crypto,is_single_word,0,0,1.0,1,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,cryptocurrencies,54.54545454545454,1.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,cryptocurrencies,54.54545454545454,1.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,cryptocurrencies,54.54545454545454,1.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,cryptocurrencies,54.54545454545454,1.0,0.0,4.0,0.0,0,<mask> adoption is accelerating in emerging markets,▁crypto,1.0,4.4332868980504155e-06,12.326369285583496,12.326369285583496,Child,0.1390234102749306,10.353256344795227,10.353256344795227,0.0,0.0,0.0,6.0,0.0,1.0,10.353256344795227
301,"""Crypto adoption is accelerating in emerging markets""",adoption,adoption,is_single_word,1,1,0.0,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,adoption,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,adoption,100.0,0.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,adoption,100.0,0.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,adoption,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",is,is,is_single_word,0,2,0.25,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,is,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,in,50.0,1.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,is,100.0,0.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,is,100.0,0.0,0.0,1.0,3.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",accelerating,accelerating,is_single_word,0,3,0.75,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,accelerating,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,accelerates,78.26086956521739,1.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,emerging,60.0,1.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,emerging,60.0,1.0,0.0,3.0,1.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",in,in,is_single_word,0,4,0.0,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,in,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,in,100.0,0.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,in,100.0,0.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,in,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",emerging,emerging,is_single_word,0,5,0.0,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,emerging,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,emerging,100.0,0.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,emerging,100.0,0.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,emerging,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
301,"""Crypto adoption is accelerating in emerging markets""",markets,markets,is_single_word,0,6,0.0,0,0.0,adoption,crypto_slang_dataset,slang,La adopción de criptomonedas está acelerando en los mercados emergentes.,The adoption of cryptocurrencies is accelerating in emerging markets.,markets,100.0,0.0,0.0,توسع استخدام العملات المشفرة يسرع في الأسواق الناشئة.,The adoption of cryptocurrencies accelerates in emerging markets.,markets,100.0,0.0,0.0,加密貨幣的採用在新興市場正快速推進。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,markets,100.0,0.0,0.0,暗号資産の採用は新興市場で急速に進んでいる。,The adoption of cryptocurrencies is rapidly advancing in emerging markets.,markets,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
302,"""Users deposit ETH as collateral for borrowing stablecoins""",Users,users,is_single_word,0,0,0.0,0,0.0,collateral,crypto_slang_dataset,slang,"""Los usuarios depositan ETH como garantía para pedir prestados estables monedas.""",Users deposit ETH as collateral to borrow stablecoins.,users,100.0,0.0,0.0,"""يودع المستخدمون إيثريوم كتأمين لاقتناء العملات المستقرة""",Users hold Ethereum as a store of value to acquire stablecoins.,users,100.0,0.0,0.0,用户以ETH作为抵押物，借入稳定币。,Users borrow stablecoins by collateralizing with ETH.,users,100.0,0.0,0.0,ユーザーはETHを担保として安定コインを借りるために預ける。,Users deposit as collateral to borrow stablecoins.,users,100.0,0.0,0.0,0.0,4.0,0,,,,,,,,,,,,,,,,,0.0
