sentence,gold_terms,term_type,source_dataset,is_single_word,is_multiword,start_offset,end_offset,split,dataset_group,id
CPU 226 M 0 لبه بالارونده در I0 . 0,CPU,acronym,sdu_aaai22_ae_persian,1,0,0,3,train,persian,
2 - 2 - 6 - لامپهاي Coupled – Cavity TWT 38 2 - 2 - 6 - 1 - توصيف فيزيكي 38 2 - 2 - 6 - 2 - اصول كار Coupled – Cavity TWT 39,TWT,acronym,sdu_aaai22_ae_persian,1,0,118,121,train,persian,
‫مکمل نیست ‪ IOS ،‬ سعی می کند تا با استفاده از فرایند مسیریابی ‪ IP ‬ مبتنی بر مقصد بسته را مسیریابی کند ‪ .‬‬ ‫این تلفیق ویژگیها ‪ ،‬ ابزاری برای کنترل زمان استفاده از مسیرهای استاتیک و ‪ PBR ‬ و زمان صرف نظر کردن از آنها ‬,IOS,acronym,sdu_aaai22_ae_persian,1,0,13,16,train,persian,
‫مکمل نیست ‪ IOS ،‬ سعی می کند تا با استفاده از فرایند مسیریابی ‪ IP ‬ مبتنی بر مقصد بسته را مسیریابی کند ‪ .‬‬ ‫این تلفیق ویژگیها ‪ ،‬ ابزاری برای کنترل زمان استفاده از مسیرهای استاتیک و ‪ PBR ‬ و زمان صرف نظر کردن از آنها ‬,IP,acronym,sdu_aaai22_ae_persian,1,0,66,68,train,persian,
‫مکمل نیست ‪ IOS ،‬ سعی می کند تا با استفاده از فرایند مسیریابی ‪ IP ‬ مبتنی بر مقصد بسته را مسیریابی کند ‪ .‬‬ ‫این تلفیق ویژگیها ‪ ،‬ ابزاری برای کنترل زمان استفاده از مسیرهای استاتیک و ‪ PBR ‬ و زمان صرف نظر کردن از آنها ‬,PBR,acronym,sdu_aaai22_ae_persian,1,0,190,193,train,persian,
پارامتر های ریز سازی توصیف دقیق طرح یک افشانک توسط TAVOR ارایه شده است . مفهوم شماتیکی آن در شکل زیر ( 2 ) نشان داده شده است :,TAVOR,acronym,sdu_aaai22_ae_persian,1,0,51,56,train,persian,
و اما می‌توانید روند تحلیل را در بخش بعد دنبال کنید . روند تحلیل : در این قسمت شما می‌توانید با روند تحلیل این سیستم یا به طور کلی یک سیستم مبتنی بر PLC را ملاحظه کنید .,PLC,acronym,sdu_aaai22_ae_persian,1,0,149,152,train,persian,
ir‬‬ ‫ ﻛﺎﻟﺞ ﭘﺮﻭژﻩ ‬ ‫ ذخیره سازی و ارتباطات ‪ ،‬ بسیار فراگیر و توزیع شده خواهد بود ‪ .‬ انسان ‪ ،‬ اشیاء هوشمند ‪ ،‬ ماشین آالت ‪ ، ‬‬ ‫ سیستم عامل ها و فضای اطراف ( به عنوان مثال ‪ ،‬ سنسورهای با سیم ‪ / ‬ بی سیم ‪ ،‬ دستگاه های ‪ ، M2M ‬‬,M2M,acronym,sdu_aaai22_ae_persian,1,0,235,238,train,persian,
( 4 ) Return true . شکل 4 - 1 - تشخیص دهنده خطا بر اساس CTI,CTI,acronym,sdu_aaai22_ae_persian,1,0,56,59,train,persian,
3 ‌. 5 ‌. 2 ‌ جستجوی چند ‌هدفه 32 3 . 5 . 3 الگوریتم بهینه‌سازی چندهدفه تکاملی NSGA - II 33 4 . 5 . 3 الگوریتم بهینه‌سازی چندهدفه تکاملی MOPSO 38,NSGA,acronym,sdu_aaai22_ae_persian,1,0,79,83,train,persian,
3 ‌. 5 ‌. 2 ‌ جستجوی چند ‌هدفه 32 3 . 5 . 3 الگوریتم بهینه‌سازی چندهدفه تکاملی NSGA - II 33 4 . 5 . 3 الگوریتم بهینه‌سازی چندهدفه تکاملی MOPSO 38,MOPSO,acronym,sdu_aaai22_ae_persian,1,0,137,142,train,persian,
‫خروجی تنها در مسیریاب دوم ودر مسیر انتها به انتها تفاوت دارد ‪ ،‬ به طور یکه آدرس بسته ‪ PC1 ‬ و بسته ‪ PCL ‬ یکی ‬,PCL,acronym,sdu_aaai22_ae_persian,1,0,105,108,train,persian,
‫خروجی تنها در مسیریاب دوم ودر مسیر انتها به انتها تفاوت دارد ‪ ،‬ به طور یکه آدرس بسته ‪ PC1 ‬ و بسته ‪ PCL ‬ یکی ‬,PC1,acronym,sdu_aaai22_ae_persian,1,0,90,93,train,persian,
در مدار زير از OP - AMP و مقاومت استفاده ‌شده ، اين مدار توسط شركت نيمه‌هادي phigips طراحي شده . تابع تبديل و مشخصات مداري سيستم به شكل زير است : در اين ‌جا نيز يك مدولاتور CMSK ساخته شركت philips به همراه جدول مشخصات براي نمونه‌ي واقعي ذكر شده است .,CMSK,acronym,sdu_aaai22_ae_persian,1,0,173,177,train,persian,
در مدار زير از OP - AMP و مقاومت استفاده ‌شده ، اين مدار توسط شركت نيمه‌هادي phigips طراحي شده . تابع تبديل و مشخصات مداري سيستم به شكل زير است : در اين ‌جا نيز يك مدولاتور CMSK ساخته شركت philips به همراه جدول مشخصات براي نمونه‌ي واقعي ذكر شده است .,OP,acronym,sdu_aaai22_ae_persian,1,0,15,17,train,persian,
در مدار زير از OP - AMP و مقاومت استفاده ‌شده ، اين مدار توسط شركت نيمه‌هادي phigips طراحي شده . تابع تبديل و مشخصات مداري سيستم به شكل زير است : در اين ‌جا نيز يك مدولاتور CMSK ساخته شركت philips به همراه جدول مشخصات براي نمونه‌ي واقعي ذكر شده است .,AMP,acronym,sdu_aaai22_ae_persian,1,0,20,23,train,persian,
كنترل بار و مديريت مصرف ( Load Control and Demand side Management - DSM ) • اعمال خاموشي در مواقع اضطراري ( Load Shedding ) • كنترل بارهاي خاص مصرف‌كنندگان ، نظير سيستم‌هاي تهويه مطبوع ، سرمايش و گرمايش و مصارف عمومي,DSM,acronym,sdu_aaai22_ae_persian,1,0,68,71,train,persian,
كنترل بار و مديريت مصرف ( Load Control and Demand side Management - DSM ) • اعمال خاموشي در مواقع اضطراري ( Load Shedding ) • كنترل بارهاي خاص مصرف‌كنندگان ، نظير سيستم‌هاي تهويه مطبوع ، سرمايش و گرمايش و مصارف عمومي,كنترل بار و مديريت مصرف,long_form,sdu_aaai22_ae_persian,0,1,0,23,train,persian,
‫مسیریاب بسته را براساس دستور تنظیم جهت ‪ 10 . 1 . 14 . 4 IP‬ که به ‪ R 1 ‬ فرمان می دهد تا بسته را به سمت ‪ R 4 ‬‬ ‫ پیش براند ‪ ،‬ هدایت می کند ‪ .‬‬,IP‬,acronym,sdu_aaai22_ae_persian,1,0,58,61,train,persian,
تغييرات فاز در QPSK هر 2T صورت مي‌گيرد . اگر يكي از دنباله‌ها تغيير كند ، اختلاف فاز خواهد بود و اگر هر دو تغيير كند اختلاف فاز خواهد بود . مدولاسيون OQPSK :,QPSK,acronym,sdu_aaai22_ae_persian,1,0,15,19,train,persian,
تغييرات فاز در QPSK هر 2T صورت مي‌گيرد . اگر يكي از دنباله‌ها تغيير كند ، اختلاف فاز خواهد بود و اگر هر دو تغيير كند اختلاف فاز خواهد بود . مدولاسيون OQPSK :,OQPSK,acronym,sdu_aaai22_ae_persian,1,0,150,155,train,persian,
برای نصب روی DIN RAIL به وسیله کابل Ribbon انعطاف پذیر از سمت راست به CPU متصل می شود و دارای یک Dip Switch می باشند که تنظیمات لازم مثل انتخاب سنسورهاي مقاومتي متصل شده ، بوسيله آن انجام پذير مي شود . درجه حرارت اندازه گيري شده مي تواند بر حسب ° C یا ° F باشد .,CPU,acronym,sdu_aaai22_ae_persian,1,0,70,73,train,persian,
‫اتصال وسایل نقلیه به اینترنت باعث افزایش تعداد زیادی از امکانات و برنامه های جدید شده که ‬ ‫ باعث ایجاد سودمندی های جدید برای افراد یا سازمان ها در حمل و نقل راحت تر و ایمن تر می شود ‪ .‬‬ ‫ در این زمینه مفهوم اینترنت وسایل نقلیه ( ‪ ) IOV ‬ در ارتباط با مفهوم اینترنت انرژی ( ‪ ) IOE ‬ نشان دهنده ‬,IOE,acronym,sdu_aaai22_ae_persian,1,0,282,285,train,persian,
‫اتصال وسایل نقلیه به اینترنت باعث افزایش تعداد زیادی از امکانات و برنامه های جدید شده که ‬ ‫ باعث ایجاد سودمندی های جدید برای افراد یا سازمان ها در حمل و نقل راحت تر و ایمن تر می شود ‪ .‬‬ ‫ در این زمینه مفهوم اینترنت وسایل نقلیه ( ‪ ) IOV ‬ در ارتباط با مفهوم اینترنت انرژی ( ‪ ) IOE ‬ نشان دهنده ‬,IOV,acronym,sdu_aaai22_ae_persian,1,0,237,240,train,persian,
‫اتصال وسایل نقلیه به اینترنت باعث افزایش تعداد زیادی از امکانات و برنامه های جدید شده که ‬ ‫ باعث ایجاد سودمندی های جدید برای افراد یا سازمان ها در حمل و نقل راحت تر و ایمن تر می شود ‪ .‬‬ ‫ در این زمینه مفهوم اینترنت وسایل نقلیه ( ‪ ) IOV ‬ در ارتباط با مفهوم اینترنت انرژی ( ‪ ) IOE ‬ نشان دهنده ‬,مفهوم اینترنت انرژی,long_form,sdu_aaai22_ae_persian,0,1,256,275,train,persian,
‫اتصال وسایل نقلیه به اینترنت باعث افزایش تعداد زیادی از امکانات و برنامه های جدید شده که ‬ ‫ باعث ایجاد سودمندی های جدید برای افراد یا سازمان ها در حمل و نقل راحت تر و ایمن تر می شود ‪ .‬‬ ‫ در این زمینه مفهوم اینترنت وسایل نقلیه ( ‪ ) IOV ‬ در ارتباط با مفهوم اینترنت انرژی ( ‪ ) IOE ‬ نشان دهنده ‬,مفهوم اینترنت وسایل نقلیه,long_form,sdu_aaai22_ae_persian,0,1,205,230,train,persian,
شکل 7 - تابع توزیع نرمال با 95 % حاشیه اطمینان . ولتاژ LI - مثبت ، ضخامت پوشش متغیر ، m 15 = Rz ، پوشش دار با پوشش دار كردن يك بهبودي مهم در ولتاژ ضربه صاعقه منفي مي توان مشاهده کرد ( شكل 8 ) .,LI,acronym,sdu_aaai22_ae_persian,1,0,55,57,train,persian,
شکل 7 - تابع توزیع نرمال با 95 % حاشیه اطمینان . ولتاژ LI - مثبت ، ضخامت پوشش متغیر ، m 15 = Rz ، پوشش دار با پوشش دار كردن يك بهبودي مهم در ولتاژ ضربه صاعقه منفي مي توان مشاهده کرد ( شكل 8 ) .,Rz,acronym,sdu_aaai22_ae_persian,1,0,94,96,train,persian,
در اين روش از عناصر ذخيره‌كننده انرژي مانند سلف يا خازن به طور واقعي و به منظور توليد توان راكتيو استفاده نمي‌شود ، بلكه از يك مبدل الكترونيك قدرت و از خاصيت غيرخطي بودن آن براي توليد يا جذب توان راكتيو استفاده شده است و با كنترل نحوه كليدزني كليدهاي قدرت ، توان راكتيو كنترل مي‌شود . از انواع اين قسم SVC مي‌توان به موارد زير اشاره كرد : الف ) با استفاده از مبدل مستقيم 9 ac / ac,SVC,acronym,sdu_aaai22_ae_persian,1,0,302,305,train,persian,
در اين روش از عناصر ذخيره‌كننده انرژي مانند سلف يا خازن به طور واقعي و به منظور توليد توان راكتيو استفاده نمي‌شود ، بلكه از يك مبدل الكترونيك قدرت و از خاصيت غيرخطي بودن آن براي توليد يا جذب توان راكتيو استفاده شده است و با كنترل نحوه كليدزني كليدهاي قدرت ، توان راكتيو كنترل مي‌شود . از انواع اين قسم SVC مي‌توان به موارد زير اشاره كرد : الف ) با استفاده از مبدل مستقيم 9 ac / ac,ac,acronym,sdu_aaai22_ae_persian,1,0,378,380,train,persian,
Y 20 اتمام تعداد پالس ایجاد شده در PTO 1,PTO,acronym,sdu_aaai22_ae_persian,1,0,35,38,train,persian,
· سیستم مالتی تسکینگ جدید با افزایش کارایی · نسخه صوتی فیس تایم با عنوان FaceTime Audio · اضافه شدن Touch - ID – سیستم جدید اهراز هویت بر پایه اثر انگشت,Touch - ID,acronym,sdu_aaai22_ae_persian,0,1,100,110,train,persian,
· سیستم مالتی تسکینگ جدید با افزایش کارایی · نسخه صوتی فیس تایم با عنوان FaceTime Audio · اضافه شدن Touch - ID – سیستم جدید اهراز هویت بر پایه اثر انگشت,سیستم جدید اهراز هویت بر پایه اثر انگشت,long_form,sdu_aaai22_ae_persian,0,1,113,152,train,persian,
3 - سيستم‌هاي time hopping : پريود duty cycle يك پالس كارير RF توسط يك روش كدينگ تغيير مي‌كند . تركيب دو روش time hopping و frequency hopping ، يك سيستم TDMA spread spectrum را ايجاد مي‌نمايد .,TDMA,acronym,sdu_aaai22_ae_persian,1,0,153,157,train,persian,
3 - سيستم‌هاي time hopping : پريود duty cycle يك پالس كارير RF توسط يك روش كدينگ تغيير مي‌كند . تركيب دو روش time hopping و frequency hopping ، يك سيستم TDMA spread spectrum را ايجاد مي‌نمايد .,RF,acronym,sdu_aaai22_ae_persian,1,0,60,62,train,persian,
با استفاده از IF شما می توانید خروجی کدهای خودتون را در php با توجه به یک سری شرایط تغییر دهید . IF IF عبارت داخل پرانتز جلوی خود را کنترل می کند و درصورتی که True باشد آن قسمت از کد را اجر می نماید .,IF,acronym,sdu_aaai22_ae_persian,1,0,100,102,train,persian,
با استفاده از IF شما می توانید خروجی کدهای خودتون را در php با توجه به یک سری شرایط تغییر دهید . IF IF عبارت داخل پرانتز جلوی خود را کنترل می کند و درصورتی که True باشد آن قسمت از کد را اجر می نماید .,php,acronym,sdu_aaai22_ae_persian,1,0,56,59,train,persian,
پروژه کارشناسی انتشار اطلاعات در شبکه VANET,VANET,acronym,sdu_aaai22_ae_persian,1,0,38,43,train,persian,
S7200 Manual نرم‌افزار STEP 7 – Microwin 32 برای PLC های S7 به کار می رود . با CUP های مختلف که وقتی نرم‌افزار را از طریق پرت سریال به PLC وصل می‌کنیم نرم افزار به طور خودکار CUP را می‌شناسد .,STEP,acronym,sdu_aaai22_ae_persian,1,0,23,27,train,persian,
S7200 Manual نرم‌افزار STEP 7 – Microwin 32 برای PLC های S7 به کار می رود . با CUP های مختلف که وقتی نرم‌افزار را از طریق پرت سریال به PLC وصل می‌کنیم نرم افزار به طور خودکار CUP را می‌شناسد .,PLC,acronym,sdu_aaai22_ae_persian,1,0,49,52,train,persian,
S7200 Manual نرم‌افزار STEP 7 – Microwin 32 برای PLC های S7 به کار می رود . با CUP های مختلف که وقتی نرم‌افزار را از طریق پرت سریال به PLC وصل می‌کنیم نرم افزار به طور خودکار CUP را می‌شناسد .,CUP,acronym,sdu_aaai22_ae_persian,1,0,79,82,train,persian,
- 1 ‫ همانطور که در مثال‬ ، ‫ باز توزیع خواهند شد ‬ ، ‫ به این نکته توجه دارد که مسیرهای طبقه بندی شونده ‬ IOS ‫ نمی‬ OSPF ‫ وجود ندارد و ‬B ‫ کالس ‬ 172 . 30 . 0 . 0 / 16 ‫ هیچ مسیری برای شبکه پیش وند ‬ ، ‫ مشاهده می شود ‬3 ‫ باز توزیع کند درست بر اساس آنچه در پیام ‬ ، ‫ تواند به وسیله پیش فرض زیر شبکه ها را در د اخل این طیف ‬,IOS,acronym,sdu_aaai22_ae_persian,1,0,107,110,train,persian,
- 1 ‫ همانطور که در مثال‬ ، ‫ باز توزیع خواهند شد ‬ ، ‫ به این نکته توجه دارد که مسیرهای طبقه بندی شونده ‬ IOS ‫ نمی‬ OSPF ‫ وجود ندارد و ‬B ‫ کالس ‬ 172 . 30 . 0 . 0 / 16 ‫ هیچ مسیری برای شبکه پیش وند ‬ ، ‫ مشاهده می شود ‬3 ‫ باز توزیع کند درست بر اساس آنچه در پیام ‬ ، ‫ تواند به وسیله پیش فرض زیر شبکه ها را در د اخل این طیف ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,118,122,train,persian,
} براي مرتب كردن يك ارايه از دستور sort استفاده ميكنيم مانند مثال PHP Code :,PHP,acronym,sdu_aaai22_ae_persian,1,0,66,69,train,persian,
4 - رله‌هاي كمكي جهت فعال كردن محرك . 5 - CTهايي جهت مانيتورينگ جريان فيدرهاي MV و فعال كردن FI 6 - PT جهت مانيتورينگ ولتاژ باس,MV,acronym,sdu_aaai22_ae_persian,1,0,78,80,train,persian,
4 - رله‌هاي كمكي جهت فعال كردن محرك . 5 - CTهايي جهت مانيتورينگ جريان فيدرهاي MV و فعال كردن FI 6 - PT جهت مانيتورينگ ولتاژ باس,PT,acronym,sdu_aaai22_ae_persian,1,0,100,102,train,persian,
4 - رله‌هاي كمكي جهت فعال كردن محرك . 5 - CTهايي جهت مانيتورينگ جريان فيدرهاي MV و فعال كردن FI 6 - PT جهت مانيتورينگ ولتاژ باس,CTه,acronym,sdu_aaai22_ae_persian,1,0,42,44,train,persian,
4 - رله‌هاي كمكي جهت فعال كردن محرك . 5 - CTهايي جهت مانيتورينگ جريان فيدرهاي MV و فعال كردن FI 6 - PT جهت مانيتورينگ ولتاژ باس,FI,acronym,sdu_aaai22_ae_persian,1,0,93,95,train,persian,
‫ بهترین مسیر انتخاب می کند و آن را به جدول مسیریابی ‪ RD2 ‬ اضافه می کند ‪ . ‬ از آنجائی که ‪ RD2 ‬ برای زیر شبکه ‬ ‫ ‪ ، Y ‬ فاقد مسیر ‪ ELGRP ‬ است ‪ ،‬ مسیری را برای زیرز شبکه ‪ Y ‬ از ‪ ELGRP ‬ به سمت ‪ OSPF ‬ بازتوزیع نمی کند ‪ .‬و ‬,ELGRP,acronym,sdu_aaai22_ae_persian,1,0,139,144,train,persian,
‫ بهترین مسیر انتخاب می کند و آن را به جدول مسیریابی ‪ RD2 ‬ اضافه می کند ‪ . ‬ از آنجائی که ‪ RD2 ‬ برای زیر شبکه ‬ ‫ ‪ ، Y ‬ فاقد مسیر ‪ ELGRP ‬ است ‪ ،‬ مسیری را برای زیرز شبکه ‪ Y ‬ از ‪ ELGRP ‬ به سمت ‪ OSPF ‬ بازتوزیع نمی کند ‪ .‬و ‬,OSPF,acronym,sdu_aaai22_ae_persian,1,0,208,212,train,persian,
‫ بهترین مسیر انتخاب می کند و آن را به جدول مسیریابی ‪ RD2 ‬ اضافه می کند ‪ . ‬ از آنجائی که ‪ RD2 ‬ برای زیر شبکه ‬ ‫ ‪ ، Y ‬ فاقد مسیر ‪ ELGRP ‬ است ‪ ،‬ مسیری را برای زیرز شبکه ‪ Y ‬ از ‪ ELGRP ‬ به سمت ‪ OSPF ‬ بازتوزیع نمی کند ‪ .‬و ‬,RD2,acronym,sdu_aaai22_ae_persian,1,0,55,58,train,persian,
این متد وقتی خیلی به درد می خورد که شما بخواهید کد شما حداقل یکبار اجرا شود حتی اگر شرایط عبارت while اتفاق نیافتاده باشد . PHP Code : 1 : < html >,PHP,acronym,sdu_aaai22_ae_persian,1,0,124,127,train,persian,
این توپولوژی در شکل زیر نشان داده شده است که توسط ان هر بی پست توسط مازول بی کنترل می شود که این ماژول دارای نرم افزار کنترل و مانیتورینگ می باشد ارتباط با LED های دیگر نیازمند یک بخش کنترلی و حفاظتی برای بی می باشد و همچنین استفاده می کند از یک HMI برای کنترل محل و تست و تشخیص خطا ارتباط بین ماژول Bay و کامپیوتر HMI از طریق توپولوژی استار با رینگ می باشد . در شکل نقاطی که نشان داده شده هر بی توسط یه شبکه محلی و HMI مربوط به ان کنترل می باشد و در ضمن هر پورت ارتباطی با HMI / تعداد ماژول Bay را محدود می کند,LED,acronym,sdu_aaai22_ae_persian,1,0,156,159,train,persian,
این توپولوژی در شکل زیر نشان داده شده است که توسط ان هر بی پست توسط مازول بی کنترل می شود که این ماژول دارای نرم افزار کنترل و مانیتورینگ می باشد ارتباط با LED های دیگر نیازمند یک بخش کنترلی و حفاظتی برای بی می باشد و همچنین استفاده می کند از یک HMI برای کنترل محل و تست و تشخیص خطا ارتباط بین ماژول Bay و کامپیوتر HMI از طریق توپولوژی استار با رینگ می باشد . در شکل نقاطی که نشان داده شده هر بی توسط یه شبکه محلی و HMI مربوط به ان کنترل می باشد و در ضمن هر پورت ارتباطی با HMI / تعداد ماژول Bay را محدود می کند,HMI,acronym,sdu_aaai22_ae_persian,1,0,246,249,train,persian,
"17 - 3 - حفاظت جریان زیاد ( O / C protection trip ) از CT های 951 CT , 981CT 1 و CT نول ترانس 400 kv بهره می گیرد وترانس و بوشینگ و خط فیدر 400 kv ترانس را پوشش می دهد ترانس بعد از مشخص شدن عیب می تواند برق‌دار شود . ( برای مثال ترانس اصلی TII )",CT,acronym,sdu_aaai22_ae_persian,1,0,55,57,train,persian,
"17 - 3 - حفاظت جریان زیاد ( O / C protection trip ) از CT های 951 CT , 981CT 1 و CT نول ترانس 400 kv بهره می گیرد وترانس و بوشینگ و خط فیدر 400 kv ترانس را پوشش می دهد ترانس بعد از مشخص شدن عیب می تواند برق‌دار شود . ( برای مثال ترانس اصلی TII )",kv,acronym,sdu_aaai22_ae_persian,1,0,98,100,train,persian,
"17 - 3 - حفاظت جریان زیاد ( O / C protection trip ) از CT های 951 CT , 981CT 1 و CT نول ترانس 400 kv بهره می گیرد وترانس و بوشینگ و خط فیدر 400 kv ترانس را پوشش می دهد ترانس بعد از مشخص شدن عیب می تواند برق‌دار شود . ( برای مثال ترانس اصلی TII )",TII,acronym,sdu_aaai22_ae_persian,1,0,240,243,train,persian,
‫است که فرایند بازتوزیع ‪ ،‬ متریک های جز ‪ ELGRP ‬ را تنظیم می کند ‪ ،‬ اما دستور نمایش توپولژی ‪ ip eigrp ‬ اطالعات ‬ ‫تایید مفیدتری نمایش می دهد ‪ .‬‬ ‫‪ 7 - 9 - 5 ‬ تنظیم نوع مسیر خارجی ‬,ELGRP,acronym,sdu_aaai22_ae_persian,1,0,44,49,train,persian,
فركانس‌هاي سيستم كه در باندهاي VHF يا UHF قرار دارند به سه دسته تقسيم مي‌شوند و دسته‌ها با نظم خاصي كه از تداخل فركانس جلوگيري شود به سلول‌ها تخصيص مي‌يابند . شعاع سلول و وسعت ناحيه تحت پوشش هر مركز با توجه به توان فرستنده ايستگاه ثابت ، حساسيت گيرند‌ه‌ها ، بهره انتهاي گيرنده و فرستنده و تلفات مسيرهاي سلول تعيين مي‌گردد . در شهرهاي بزرگي مثل تهران كه موانع متعددي در مسير سيگنال‌ها وجود دارد تلفات مسيرها عمدتاً به صور تجربي تعيين مي‌شود .,UHF,acronym,sdu_aaai22_ae_persian,1,0,38,41,train,persian,
فركانس‌هاي سيستم كه در باندهاي VHF يا UHF قرار دارند به سه دسته تقسيم مي‌شوند و دسته‌ها با نظم خاصي كه از تداخل فركانس جلوگيري شود به سلول‌ها تخصيص مي‌يابند . شعاع سلول و وسعت ناحيه تحت پوشش هر مركز با توجه به توان فرستنده ايستگاه ثابت ، حساسيت گيرند‌ه‌ها ، بهره انتهاي گيرنده و فرستنده و تلفات مسيرهاي سلول تعيين مي‌گردد . در شهرهاي بزرگي مثل تهران كه موانع متعددي در مسير سيگنال‌ها وجود دارد تلفات مسيرها عمدتاً به صور تجربي تعيين مي‌شود .,VHF,acronym,sdu_aaai22_ae_persian,1,0,31,34,train,persian,
• تجهيزات مورد استفاده بايد ويژگي‌هاي مناسبي داشته باشند . مهم‌ترين وسيله مورد استفاده براي FDS كليد مجزا كننده است . چنين كليدي بايد امكان عملكرد از راه دور را داشته باشد و نيز مجهز به تجهيزات نظارتي ورودي و خروجي‌هاي نمايشگر وضعيت كليد باشد .,FDS,acronym,sdu_aaai22_ae_persian,1,0,92,95,train,persian,
Dynamips ‬ برنامه ای است که توانست ‪ IOS‬ سیسکو ‬ ‫را روی ‪ CPU‬های ‪ x86 ‬ یا ‪ Pentium ‬ در محیط ویندوز و لینوکس اجرا کند ‪ .‬‬ ‫تفاوت ‪ Emulation ‬ با ‪ Simulation ‬ در این است که ‪ Simulation ‬ در واقع برنامه ای است که کار خاصی را ‬,IOS‬,acronym,sdu_aaai22_ae_persian,1,0,37,41,train,persian,
Dynamips ‬ برنامه ای است که توانست ‪ IOS‬ سیسکو ‬ ‫را روی ‪ CPU‬های ‪ x86 ‬ یا ‪ Pentium ‬ در محیط ویندوز و لینوکس اجرا کند ‪ .‬‬ ‫تفاوت ‪ Emulation ‬ با ‪ Simulation ‬ در این است که ‪ Simulation ‬ در واقع برنامه ای است که کار خاصی را ‬,CPU‬ه,acronym,sdu_aaai22_ae_persian,0,1,60,64,train,persian,
اين اختلاف بدليل تفاوت در بار فيدر و ترانس ، افت ولتاژ ، عدم تعادل و تعداد رگولاتورهاي ولتاژ موجود در فيدرها مي‌باشد . همچنين اجزاء تشكيل‌دهنده هر مورد از اقلام ارزيابي اقتصادي نيز متفاوت است كه دليل آن مقدار بار متفاوت فيدرها در زمان‌هاي پيك بار و غير پيك بار مي‌باشد . كنترل بهينه VAR,VAR,acronym,sdu_aaai22_ae_persian,1,0,283,286,train,persian,
"این امر در سیکل اول و در بدنه اصلی برنامه ( MAIN ) انجام گرفته و برنامه مورد نظر جهت اجرا در زمان وقوع رخداد , در آدرس های مشخص شده ( INT 0 و INT 1 ) قرار داده شده است . MAIN LD SM0 . 1",INT,acronym,sdu_aaai22_ae_persian,1,0,142,145,train,persian,
"این امر در سیکل اول و در بدنه اصلی برنامه ( MAIN ) انجام گرفته و برنامه مورد نظر جهت اجرا در زمان وقوع رخداد , در آدرس های مشخص شده ( INT 0 و INT 1 ) قرار داده شده است . MAIN LD SM0 . 1",LD,acronym,sdu_aaai22_ae_persian,1,0,175,177,train,persian,
تكنولوژي انبار داده‌ها شامل مجموعه‌ای مفاهيم و ابزارهای جديدی است كه با فراهم آوردن اطلاعات از دانشگران ( افراد اجرايي ، مدير و تحليلگر ) در تصميم گيری پشتيباني مي‌نمايد . دليل اصلي ساخت انبار داده ها ، بهبود كيفيت اطلاعات در سازمان است ، در واقع دسترسي به داده‌ها از هر جا درون سازمان داده‌ها از منابع داخلي و خارجي تهيه مي‌شوند و به اشكال گوناگون از داده‌های ساختاری گرفته تا داده‌های ساخت نيافته مانند فايل‌هاي متني يا چند رسانه‌ای ، در مخزني مجتمع مي‌شوند . انبار داده‌ها يا DWH مخزني از اين داده‌هاست كه به صورتي قابل درك در دسترس كاربران نهايي كسب و كار قرار مي‌گيرد .,DWH,acronym,sdu_aaai22_ae_persian,1,0,479,482,train,persian,
تكنولوژي انبار داده‌ها شامل مجموعه‌ای مفاهيم و ابزارهای جديدی است كه با فراهم آوردن اطلاعات از دانشگران ( افراد اجرايي ، مدير و تحليلگر ) در تصميم گيری پشتيباني مي‌نمايد . دليل اصلي ساخت انبار داده ها ، بهبود كيفيت اطلاعات در سازمان است ، در واقع دسترسي به داده‌ها از هر جا درون سازمان داده‌ها از منابع داخلي و خارجي تهيه مي‌شوند و به اشكال گوناگون از داده‌های ساختاری گرفته تا داده‌های ساخت نيافته مانند فايل‌هاي متني يا چند رسانه‌ای ، در مخزني مجتمع مي‌شوند . انبار داده‌ها يا DWH مخزني از اين داده‌هاست كه به صورتي قابل درك در دسترس كاربران نهايي كسب و كار قرار مي‌گيرد .,انبار داده‌ها,long_form,sdu_aaai22_ae_persian,0,1,462,475,train,persian,
درجه حفاظت تابلو جهت نيل به مشخصات فوق نبايد از IP42 كم‌تر باشد . جهت اجتناب از ايجاد رطوبت روي قطعات داخلي تهويه طبيعي بايد انجام پذيرد . هم‌چنين درب كابينت بايد قفل‌دار باشد و بايد بتوان به روش‌هاي مختلف كابينت را نصب كرد .,IP4,acronym,sdu_aaai22_ae_persian,1,0,48,50,train,persian,
‫ها ‪ ،‬ و با استفاده از دستور تنظیم متریک ‪ ،‬ مقادیر متریک را و البته در بازهی استاندارد ‪ RIP‬ پیش فرض می کند ‪ .‬‬,RIP‬,acronym,sdu_aaai22_ae_persian,1,0,93,97,train,persian,
3 - فيلترهاي هارمونيكي در فركانس اصلي حالت خازني دارند . 4 - خازن‌ها و سلف‌هائي كه بطور مكانيكي قطع و وصل مي‌شوند . ( MSC ) 11 ، ( MSR ) 12,MSC,acronym,sdu_aaai22_ae_persian,1,0,118,121,train,persian,
3 - فيلترهاي هارمونيكي در فركانس اصلي حالت خازني دارند . 4 - خازن‌ها و سلف‌هائي كه بطور مكانيكي قطع و وصل مي‌شوند . ( MSC ) 11 ، ( MSR ) 12,MSR,acronym,sdu_aaai22_ae_persian,1,0,131,134,train,persian,
