sentence_id,sentence,candidate,cand_norm,cand_type,is_gold,token_pos,mt_score,mt_pred,is_named_entity,gold_terms,source_dataset,term_type,spanish_sentence,spanish_back_to_english_sentence,spanish_best_back_translation_word,spanish_fuzz_ratio,spanish_specialized,spanish_term_failed_to_translate,arabic_sentence,arabic_back_to_english_sentence,arabic_best_back_translation_word,arabic_fuzz_ratio,arabic_specialized,arabic_term_failed_to_translate,chinese_sentence,chinese_back_to_english_sentence,chinese_best_back_translation_word,chinese_fuzz_ratio,chinese_specialized,chinese_term_failed_to_translate,japanese_sentence,japanese_back_to_english_sentence,japanese_best_back_translation_word,japanese_fuzz_ratio,japanese_specialized,japanese_term_failed_to_translate,specialized_votes,normal_votes,component_token_positions,zipf,rare_or_unknown,is_acronym,has_digit,has_symbol,has_repeated_char,sc_score,sc_pred
45,"Bruh, pull up or stay sus",up,up,is_single_word,0,2,0.75,0,0.0,bruh; sus,genz-alpha-slangs,slang,"Hombre, ven acá o quédate así","Man, come here or stay like that.",man,0.0,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",questionable,14.28571428571429,1.0,0.0,兄弟，快点过来或者你就是个小偷,"Brother, hurry up and come over or you're just a thief.",up,100.0,0.0,0.0,ブラフ、近づけろか、疑わしいぞ。,"Brahf, come closer, I'm suspicious.",suspicious,33.333333333333336,1.0,0.0,3.0,1.0,,6.39,0.0,0.0,0.0,0.0,0.0,0.0,0
45,"Bruh, pull up or stay sus",or,or,is_single_word,0,3,0.25,0,0.0,bruh; sus,genz-alpha-slangs,slang,"Hombre, ven acá o quédate así","Man, come here or stay like that.",or,100.0,0.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",or,100.0,0.0,0.0,兄弟，快点过来或者你就是个小偷,"Brother, hurry up and come over or you're just a thief.",or,100.0,0.0,0.0,ブラフ、近づけろか、疑わしいぞ。,"Brahf, come closer, I'm suspicious.",closer,50.0,1.0,0.0,1.0,3.0,,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0
45,"Bruh, pull up or stay sus",stay,stay,is_single_word,0,4,0.75,0,0.0,bruh; sus,genz-alpha-slangs,slang,"Hombre, ven acá o quédate así","Man, come here or stay like that.",stay,100.0,0.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",they,50.0,1.0,0.0,兄弟，快点过来或者你就是个小偷,"Brother, hurry up and come over or you're just a thief.",just,50.0,1.0,0.0,ブラフ、近づけろか、疑わしいぞ。,"Brahf, come closer, I'm suspicious.",brahf,22.22222222222222,1.0,0.0,3.0,1.0,,5.33,0.0,0.0,0.0,0.0,0.0,0.0,0
45,"Bruh, pull up or stay sus",sus,sus,is_single_word,1,5,1.0,1,0.0,bruh; sus,genz-alpha-slangs,slang,"Hombre, ven acá o quédate así","Man, come here or stay like that.",stay,28.57142857142857,1.0,0.0,أيها الإخوة، جاءوا أو تبقى مشكوكًا.,"Oh brothers, they came or they remain questionable.",questionable,26.66666666666667,1.0,0.0,兄弟，快点过来或者你就是个小偷,"Brother, hurry up and come over or you're just a thief.",just,57.14285714285714,1.0,0.0,ブラフ、近づけろか、疑わしいぞ。,"Brahf, come closer, I'm suspicious.",suspicious,46.15384615384615,1.0,0.0,4.0,0.0,,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0
46,"Sis, you ghosted again",Sis,sis,is_single_word,1,0,1.0,1,0.0,ghosted; sis,genz-alpha-slangs,slang,"Sis, volviste a ser un fantasma de nuevo.","Sis, you're a ghost again.",sis,100.0,1.0,1.0,أختك، إستعرضت نفسك مرة أخرى.,"Your sister, you looked at yourself again.",sister,66.66666666666667,1.0,0.0,姐姐，你又忽略了我了。,"Sister, you've ignored me again.",sister,66.66666666666667,1.0,0.0,姉、またあなたは幽霊になった。,"Sister, and you also became a ghost.",sister,66.66666666666667,1.0,0.0,4.0,0.0,,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0
46,"Sis, you ghosted again",you,you,is_single_word,0,1,0.5,0,0.0,ghosted; sis,genz-alpha-slangs,slang,"Sis, volviste a ser un fantasma de nuevo.","Sis, you're a ghost again.",you're,66.66666666666667,1.0,0.0,أختك، إستعرضت نفسك مرة أخرى.,"Your sister, you looked at yourself again.",you,100.0,0.0,0.0,姐姐，你又忽略了我了。,"Sister, you've ignored me again.",you've,66.66666666666667,1.0,0.0,姉、またあなたは幽霊になった。,"Sister, and you also became a ghost.",you,100.0,0.0,0.0,2.0,2.0,,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0
46,"Sis, you ghosted again",ghosted,ghosted,is_single_word,1,2,1.0,1,0.0,ghosted; sis,genz-alpha-slangs,slang,"Sis, volviste a ser un fantasma de nuevo.","Sis, you're a ghost again.",ghost,83.33333333333334,1.0,0.0,أختك، إستعرضت نفسك مرة أخرى.,"Your sister, you looked at yourself again.",sister,46.15384615384615,1.0,0.0,姐姐，你又忽略了我了。,"Sister, you've ignored me again.",ignored,57.14285714285714,1.0,0.0,姉、またあなたは幽霊になった。,"Sister, and you also became a ghost.",ghost,83.33333333333334,1.0,0.0,4.0,0.0,,2.66,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
46,"Sis, you ghosted again",again,again,is_single_word,0,3,0.25,0,0.0,ghosted; sis,genz-alpha-slangs,slang,"Sis, volviste a ser un fantasma de nuevo.","Sis, you're a ghost again.",again,100.0,0.0,0.0,أختك، إستعرضت نفسك مرة أخرى.,"Your sister, you looked at yourself again.",again,100.0,0.0,0.0,姐姐，你又忽略了我了。,"Sister, you've ignored me again.",again,100.0,0.0,0.0,姉、またあなたは幽霊になった。,"Sister, and you also became a ghost.",and,50.0,1.0,0.0,1.0,3.0,,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",Dude,dude,is_single_word,1,0,1.0,1,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",you,28.57142857142857,1.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",you,28.57142857142857,1.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",up,33.333333333333336,1.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",good,25.0,1.0,0.0,4.0,0.0,,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",IRL,irl,is_single_word,1,1,1.0,1,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",real,57.14285714285714,1.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",chair,50.0,1.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",real,57.14285714285714,1.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",chair,50.0,1.0,0.0,4.0,0.0,,3.43,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0
47,"Dude, IRL you fold faster than a Walmart chair",you,you,is_single_word,0,2,0.25,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",you,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",you,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",you,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",no,40.0,1.0,0.0,1.0,3.0,,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",fold,fold,is_single_word,1,3,0.25,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",fold,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",fold,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",fold,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",folds,88.88888888888889,1.0,0.0,1.0,3.0,,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",faster,faster,is_single_word,0,4,0.0,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",faster,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",faster,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",faster,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",faster,100.0,0.0,0.0,0.0,4.0,,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",than,than,is_single_word,0,5,0.0,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",than,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",than,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",than,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",than,100.0,0.0,0.0,0.0,4.0,,6.13,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",a,a,is_single_word,0,6,0.25,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",a,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",a,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",a,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",than,40.0,1.0,0.0,1.0,3.0,,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",Walmart,walmart,is_single_word,0,7,0.25,0,1.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",walmart,100.0,0.0,1.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",walmart,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",walmart,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",walmart's,87.5,1.0,0.0,1.0,3.0,,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0
47,"Dude, IRL you fold faster than a Walmart chair",chair,chair,is_single_word,0,8,0.0,0,0.0,dude; fold; irl,genz-alpha-slangs,slang,"Hombre, en la vida real, tú doblas más rápido que una silla de Walmart.","Listen, in real life, you fold faster than a Walmart chair.",chair,100.0,0.0,0.0,أنا قول لك، في الواقع، أنت ت折 بشكل أسرع من كرسي وولمارت.,"I'm telling you, in fact, you fold faster than a Walmart chair.",chair,100.0,0.0,0.0,兄弟，你在现实生活中折叠得比沃尔玛椅子还快,"Brother, you fold up in real life faster than a Walmart chair.",chair,100.0,0.0,0.0,ダメ、リアルにウォルマートの椅子より早く折れるぞ。,"It's no good, it really folds faster than Walmart's chair.",chair,100.0,0.0,0.0,0.0,4.0,,4.69,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Homie, whole squad waitin’",Homie,homie,is_single_word,1,0,1.0,1,1.0,homie; waitin,genz-alpha-slangs,slang,"Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",whole,60.0,1.0,0.0,أخي، كل الفريق ينتظر,"Brother, the whole team is waiting.",whole,60.0,1.0,0.0,兄弟們，整个团队都在等待,"Brothers, the entire team is waiting.",the,50.0,1.0,0.0,ホミー、全員待ってん,"Homi, everyone wait.",homi,88.88888888888889,1.0,0.0,4.0,0.0,,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Homie, whole squad waitin’",whole,whole,is_single_word,0,1,0.5,0,0.0,homie; waitin,genz-alpha-slangs,slang,"Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",whole,100.0,0.0,0.0,أخي، كل الفريق ينتظر,"Brother, the whole team is waiting.",whole,100.0,0.0,0.0,兄弟們，整个团队都在等待,"Brothers, the entire team is waiting.",the,50.0,1.0,0.0,ホミー、全員待ってん,"Homi, everyone wait.",homi,44.44444444444444,1.0,0.0,2.0,2.0,,5.46,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Homie, whole squad waitin’",squad,squad,is_single_word,0,2,1.0,1,0.0,homie; waitin,genz-alpha-slangs,slang,"Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",buddy,40.0,1.0,0.0,أخي، كل الفريق ينتظر,"Brother, the whole team is waiting.",is,28.57142857142857,1.0,0.0,兄弟們，整个团队都在等待,"Brothers, the entire team is waiting.",is,28.57142857142857,1.0,0.0,ホミー、全員待ってん,"Homi, everyone wait.",wait,22.22222222222222,1.0,0.0,4.0,0.0,,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0
48,"Homie, whole squad waitin’",waitin,waitin,is_single_word,1,3,1.0,1,0.0,homie; waitin,genz-alpha-slangs,slang,"Hombre, toda la pandilla está esperando.","Buddy, the whole gang is waiting.",waiting,92.3076923076923,1.0,0.0,أخي، كل الفريق ينتظر,"Brother, the whole team is waiting.",waiting,92.3076923076923,1.0,0.0,兄弟們，整个团队都在等待,"Brothers, the entire team is waiting.",waiting,92.3076923076923,1.0,0.0,ホミー、全員待ってん,"Homi, everyone wait.",wait,80.0,1.0,0.0,4.0,0.0,,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0
49,"Sis, lowkey flexin’",Sis,sis,is_single_word,1,0,1.0,1,0.0,flexin; lowkey; sis,genz-alpha-slangs,slang,"Sí, flexando un poco en secreto.","Yes, bending a bit in secret.",in,40.0,1.0,0.0,أختي، أتظاهر بالخفة,"My sister, I'm pretending to be carefree.",sister,66.66666666666667,1.0,0.0,姐姐，低调炫耀。,"Sister, subtle bragging.",sister,66.66666666666667,1.0,0.0,姉、低調に自慢している。,"Sister, she's boasting in a low-key manner.",sister,66.66666666666667,1.0,0.0,4.0,0.0,,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0
49,"Sis, lowkey flexin’",lowkey,lowkey,is_single_word,1,1,1.0,1,0.0,flexin; lowkey; sis,genz-alpha-slangs,slang,"Sí, flexando un poco en secreto.","Yes, bending a bit in secret.",yes,22.22222222222222,1.0,0.0,أختي، أتظاهر بالخفة,"My sister, I'm pretending to be carefree.",my,25.0,1.0,0.0,姐姐，低调炫耀。,"Sister, subtle bragging.",subtle,33.333333333333336,1.0,0.0,姉、低調に自慢している。,"Sister, she's boasting in a low-key manner.",low-key,92.3076923076923,1.0,0.0,4.0,0.0,,2.74,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
49,"Sis, lowkey flexin’",flexin,flexin,is_single_word,1,2,1.0,1,0.0,flexin; lowkey; sis,genz-alpha-slangs,slang,"Sí, flexando un poco en secreto.","Yes, bending a bit in secret.",in,50.0,1.0,0.0,أختي، أتظاهر بالخفة,"My sister, I'm pretending to be carefree.",pretending,37.5,1.0,0.0,姐姐，低调炫耀。,"Sister, subtle bragging.",subtle,33.333333333333336,1.0,0.0,姉、低調に自慢している。,"Sister, she's boasting in a low-key manner.",in,50.0,1.0,0.0,4.0,0.0,,1.58,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
50,"Fam, you ghosted again",Fam,fam,is_single_word,1,0,0.75,0,0.0,fam; ghosted,genz-alpha-slangs,slang,"Amigo, volviste a hacerme desaparecer.","Friend, you've made me disappear again.",me,40.0,1.0,0.0,"أخ, أنت فجأرت مرة أخرى.","Brother, you surprised me again.",me,40.0,1.0,0.0,親愛的，你又把我給忽略了。,"Dear, you've ignored me again.",me,40.0,1.0,0.0,ファム、またあなたは幽霊になった。,"Fam, you are a ghost again.",fam,100.0,0.0,0.0,3.0,1.0,,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0
50,"Fam, you ghosted again",you,you,is_single_word,0,1,0.5,0,0.0,fam; ghosted,genz-alpha-slangs,slang,"Amigo, volviste a hacerme desaparecer.","Friend, you've made me disappear again.",you've,66.66666666666667,1.0,0.0,"أخ, أنت فجأرت مرة أخرى.","Brother, you surprised me again.",you,100.0,0.0,0.0,親愛的，你又把我給忽略了。,"Dear, you've ignored me again.",you've,66.66666666666667,1.0,0.0,ファム、またあなたは幽霊になった。,"Fam, you are a ghost again.",you,100.0,0.0,0.0,2.0,2.0,,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0
50,"Fam, you ghosted again",ghosted,ghosted,is_single_word,1,2,1.0,1,0.0,fam; ghosted,genz-alpha-slangs,slang,"Amigo, volviste a hacerme desaparecer.","Friend, you've made me disappear again.",friend,30.76923076923077,1.0,0.0,"أخ, أنت فجأرت مرة أخرى.","Brother, you surprised me again.",brother,42.85714285714286,1.0,0.0,親愛的，你又把我給忽略了。,"Dear, you've ignored me again.",ignored,57.14285714285714,1.0,0.0,ファム、またあなたは幽霊になった。,"Fam, you are a ghost again.",ghost,83.33333333333334,1.0,0.0,4.0,0.0,,2.66,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
50,"Fam, you ghosted again",again,again,is_single_word,0,3,0.0,0,0.0,fam; ghosted,genz-alpha-slangs,slang,"Amigo, volviste a hacerme desaparecer.","Friend, you've made me disappear again.",again,100.0,0.0,0.0,"أخ, أنت فجأرت مرة أخرى.","Brother, you surprised me again.",again,100.0,0.0,0.0,親愛的，你又把我給忽略了。,"Dear, you've ignored me again.",again,100.0,0.0,0.0,ファム、またあなたは幽霊になった。,"Fam, you are a ghost again.",again,100.0,0.0,0.0,0.0,4.0,,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0
51,"Mate, stop cappin’, lowkey annoyed",Mate,mate,is_single_word,1,0,1.0,1,0.0,cappin; lowkey; mate,genz-alpha-slangs,slang,"Amigo, detente con eso, estoy un poco molesto.","Friend, stop that, I'm a bit annoyed.",that,50.0,1.0,0.0,أيها الإخوة، توقف عن الكلام الزائد، أنا قلق من أنني سأشعر بالغضب,"Dear brothers, stop talking too much, I am worried that I will feel angry.",that,50.0,1.0,0.0,老兄，别废话了，低声下气地很烦人,"Old fellow, stop beating around the bush, being obsequious is really annoying.",the,57.14285714285714,1.0,0.0,お前、止まれ、嘘を吐くな、低調に困っている,"You, stop, don't lie, you're in a tough spot.",a,40.0,1.0,0.0,4.0,0.0,,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0
51,"Mate, stop cappin’, lowkey annoyed",stop,stop,is_single_word,0,1,0.0,0,0.0,cappin; lowkey; mate,genz-alpha-slangs,slang,"Amigo, detente con eso, estoy un poco molesto.","Friend, stop that, I'm a bit annoyed.",stop,100.0,0.0,0.0,أيها الإخوة، توقف عن الكلام الزائد، أنا قلق من أنني سأشعر بالغضب,"Dear brothers, stop talking too much, I am worried that I will feel angry.",stop,100.0,0.0,0.0,老兄，别废话了，低声下气地很烦人,"Old fellow, stop beating around the bush, being obsequious is really annoying.",stop,100.0,0.0,0.0,お前、止まれ、嘘を吐くな、低調に困っている,"You, stop, don't lie, you're in a tough spot.",stop,100.0,0.0,0.0,0.0,4.0,,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0
51,"Mate, stop cappin’, lowkey annoyed",cappin,cappin,is_single_word,1,2,1.0,1,0.0,cappin; lowkey; mate,genz-alpha-slangs,slang,"Amigo, detente con eso, estoy un poco molesto.","Friend, stop that, I'm a bit annoyed.",friend,33.333333333333336,1.0,0.0,أيها الإخوة، توقف عن الكلام الزائد، أنا قلق من أنني سأشعر بالغضب,"Dear brothers, stop talking too much, I am worried that I will feel angry.",talking,46.15384615384615,1.0,0.0,老兄，别废话了，低声下气地很烦人,"Old fellow, stop beating around the bush, being obsequious is really annoying.",beating,46.15384615384615,1.0,0.0,お前、止まれ、嘘を吐くな、低調に困っている,"You, stop, don't lie, you're in a tough spot.",in,50.0,1.0,0.0,4.0,0.0,,1.03,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
51,"Mate, stop cappin’, lowkey annoyed",lowkey,lowkey,is_single_word,1,3,1.0,1,0.0,cappin; lowkey; mate,genz-alpha-slangs,slang,"Amigo, detente con eso, estoy un poco molesto.","Friend, stop that, I'm a bit annoyed.",annoyed,30.76923076923077,1.0,0.0,أيها الإخوة، توقف عن الكلام الزائد، أنا قلق من أنني سأشعر بالغضب,"Dear brothers, stop talking too much, I am worried that I will feel angry.",talking,30.76923076923077,1.0,0.0,老兄，别废话了，低声下气地很烦人,"Old fellow, stop beating around the bush, being obsequious is really annoying.",fellow,50.0,1.0,0.0,お前、止まれ、嘘を吐くな、低調に困っている,"You, stop, don't lie, you're in a tough spot.",lie,44.44444444444444,1.0,0.0,4.0,0.0,,2.74,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
51,"Mate, stop cappin’, lowkey annoyed",annoyed,annoyed,is_single_word,0,4,0.75,0,0.0,cappin; lowkey; mate,genz-alpha-slangs,slang,"Amigo, detente con eso, estoy un poco molesto.","Friend, stop that, I'm a bit annoyed.",annoyed,100.0,0.0,0.0,أيها الإخوة، توقف عن الكلام الزائد، أنا قلق من أنني سأشعر بالغضب,"Dear brothers, stop talking too much, I am worried that I will feel angry.",angry,50.0,1.0,0.0,老兄，别废话了，低声下气地很烦人,"Old fellow, stop beating around the bush, being obsequious is really annoying.",annoying,66.66666666666667,1.0,0.0,お前、止まれ、嘘を吐くな、低調に困っている,"You, stop, don't lie, you're in a tough spot.",you're,30.76923076923077,1.0,0.0,3.0,1.0,,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0
52,"Dude, stop cappin’, lowkey annoyed",Dude,dude,is_single_word,1,0,1.0,1,0.0,cappin; dude; lowkey,genz-alpha-slangs,slang,"Hombre, detente con eso, estoy un poco molesto.","Listen, stop that, I'm a bit annoyed.",listen,20.0,1.0,0.0,أيها الإخوة، توقف عن الكذب، أنا متوتر قليلًا.,"Oh brothers, stop lying, I'm a bit anxious.",anxious,18.181818181818176,1.0,0.0,兄弟，别废话了，低调生气,"Brother, stop beating around the bush, just be angry in a low-key manner.",around,40.0,1.0,0.0,ダメよ、止めろよ、低調に困っている,"Come on, stop it, you're being too down.",you're,40.0,1.0,0.0,4.0,0.0,,4.81,0.0,0.0,0.0,0.0,0.0,0.0,0
52,"Dude, stop cappin’, lowkey annoyed",stop,stop,is_single_word,0,1,0.0,0,0.0,cappin; dude; lowkey,genz-alpha-slangs,slang,"Hombre, detente con eso, estoy un poco molesto.","Listen, stop that, I'm a bit annoyed.",stop,100.0,0.0,0.0,أيها الإخوة، توقف عن الكذب، أنا متوتر قليلًا.,"Oh brothers, stop lying, I'm a bit anxious.",stop,100.0,0.0,0.0,兄弟，别废话了，低调生气,"Brother, stop beating around the bush, just be angry in a low-key manner.",stop,100.0,0.0,0.0,ダメよ、止めろよ、低調に困っている,"Come on, stop it, you're being too down.",stop,100.0,0.0,0.0,0.0,4.0,,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0
52,"Dude, stop cappin’, lowkey annoyed",cappin,cappin,is_single_word,1,2,1.0,1,0.0,cappin; dude; lowkey,genz-alpha-slangs,slang,"Hombre, detente con eso, estoy un poco molesto.","Listen, stop that, I'm a bit annoyed.",listen,33.333333333333336,1.0,0.0,أيها الإخوة، توقف عن الكذب، أنا متوتر قليلًا.,"Oh brothers, stop lying, I'm a bit anxious.",lying,36.36363636363637,1.0,0.0,兄弟，别废话了，低调生气,"Brother, stop beating around the bush, just be angry in a low-key manner.",in,50.0,1.0,0.0,ダメよ、止めろよ、低調に困っている,"Come on, stop it, you're being too down.",being,36.36363636363637,1.0,0.0,4.0,0.0,,1.03,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
52,"Dude, stop cappin’, lowkey annoyed",lowkey,lowkey,is_single_word,1,3,1.0,1,0.0,cappin; dude; lowkey,genz-alpha-slangs,slang,"Hombre, detente con eso, estoy un poco molesto.","Listen, stop that, I'm a bit annoyed.",listen,33.333333333333336,1.0,0.0,أيها الإخوة، توقف عن الكذب، أنا متوتر قليلًا.,"Oh brothers, stop lying, I'm a bit anxious.",lying,36.36363636363637,1.0,0.0,兄弟，别废话了，低调生气,"Brother, stop beating around the bush, just be angry in a low-key manner.",low-key,92.3076923076923,1.0,0.0,ダメよ、止めろよ、低調に困っている,"Come on, stop it, you're being too down.",come,40.0,1.0,0.0,4.0,0.0,,2.74,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0
52,"Dude, stop cappin’, lowkey annoyed",annoyed,annoyed,is_single_word,0,4,0.75,0,0.0,cappin; dude; lowkey,genz-alpha-slangs,slang,"Hombre, detente con eso, estoy un poco molesto.","Listen, stop that, I'm a bit annoyed.",annoyed,100.0,0.0,0.0,أيها الإخوة، توقف عن الكذب، أنا متوتر قليلًا.,"Oh brothers, stop lying, I'm a bit anxious.",anxious,42.85714285714286,1.0,0.0,兄弟，别废话了，低调生气,"Brother, stop beating around the bush, just be angry in a low-key manner.",manner,61.53846153846154,1.0,0.0,ダメよ、止めろよ、低調に困っている,"Come on, stop it, you're being too down.",come,36.36363636363637,1.0,0.0,3.0,1.0,,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0
53,"Yo, big yikes",Yo,yo,is_single_word,1,0,1.0,1,0.0,yikes; yo,genz-alpha-slangs,slang,"Yo, ¡ay caramba!","I, oh no!",oh,50.0,1.0,0.0,يا، كبير ييكس كبير,"I'm sorry, but I'm unable to translate the given text as it appears to be a mix of Arabic and English.",to,50.0,1.0,0.0,嘿，好大的惊讶,"Hey, what a big surprise.",hey,40.0,1.0,0.0,よ、ビッグ・イーッキーズ,"Oh, Big Eights.",oh,50.0,1.0,0.0,4.0,0.0,,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0
